annotator_id,text_ids
16,"[596972660, 370677212, 47390322, 560366988, 583816231, 426121734, 662212835, 699245911, 344059014, 60436523, 251252643, 83431964, 454994585, 241949168, 49864369, 163549723, 62995029, 455355508, 224855631, 397220958]"
17,"[530906376, 189759802, 148753091, 356430268, 691419124, 88097105, 85208064, 395571879, 370139877, 117835667, 188150830, 307203386, 201926544, 142468949, 564395279, 281815315, 580962267, 74036587, 154304340, 178424153]"
18,"[224040086, 354936362, 174774841, 384356928, 403719806, 245361420, 201926544, 220216069, 401751885, 58785678, 235039166, 300993628, 102886816, 391877143, 642648159, 91426951, 545851500, 498684254, 104799139, 465872459]"
19,"[194978797, 412813453, 588711502, 279897971, 155454409, 554642387, 31594714, 458214468, 122432028, 612449863, 206641879, 65911727, 355468600, 232230978, 28490411, 259367562, 632726392, 215121687, 207126820, 191011128]"
20,"[62984382, 188297121, 279542863, 612114762, 599856353, 644742454, 580399868, 84743661, 204083309, 376409552, 220063265, 581021955, 128157712, 322763160, 224185769, 124965327, 487696313, 370636877, 124969713, 561856160]"
21,"[214843557, 345800804, 607550479, 249029079, 674369713, 293664227, 170286395, 39636658, 369945773, 535943467, 674056134, 30979653, 80096411, 658882948, 139924824, 442772854, 121526978, 454314800, 415428627, 325001716]"
22,"[350173279, 18838617, 107797584, 166649061, 219824500, 404781262, 568734407, 667202032, 383410559, 41705512, 292369688, 59099343, 517332421, 498391459, 545447431, 90371433, 43067964, 344797544, 81211463, 340380047]"
23,"[229956280, 607550479, 531339883, 504033980, 324270707, 66618781, 374322198, 90593831, 264247854, 46668384, 38861509, 115932271, 381826293, 410026490, 66071279, 562807369, 447188017, 214220782, 189875574, 346072802]"
24,"[650957953, 116764302, 468227784, 647725020, 567818047, 121526978, 251441425, 283174991, 59432332, 442406333, 83504539, 352370805, 460639060, 454464461, 372029115, 556368805, 44521073, 386735603, 629452425, 343896607]"
25,"[32401534, 499992841, 592139704, 441044459, 483890947, 111941595, 201349054, 119439803, 50937578, 194894379, 643189218, 248805388, 56285532, 224392888, 61781605, 112882461, 171351691, 65911727, 127914004, 378072441]"
26,"[200783871, 301770355, 517983374, 196332042, 441230798, 433484316, 234399097, 497603069, 609824358, 323403311, 257282210, 74743379, 69846349, 479084329, 160934593, 126743435, 201011136, 134460276, 289328974, 169865227]"
27,"[33198425, 260075690, 315279250, 550726470, 195283848, 561535529, 370004346, 605963509, 22952444, 105911611, 298291525, 60029333, 248052792, 40479689, 226838255, 237636713, 349055029, 503004840, 511837963, 51176886]"
28,"[677981390, 505102289, 691577932, 84547349, 387327694, 622774858, 440701121, 77127000, 143095782, 56388598, 594801346, 14856774, 596228661, 209499406, 532921395, 142527126, 694186072, 286584303, 297811693, 59011501]"
29,"[421311921, 23999576, 47761622, 321378138, 349232047, 326063506, 231781561, 409491872, 351911546, 19284626, 58186171, 308853702, 322919723, 315977379, 279295259, 165355638, 436770821, 169852609, 310293705, 122620491]"
30,"[442938451, 40315468, 326100163, 273219344, 262749461, 106982983, 44586256, 215174691, 263350554, 77312896, 492254540, 372199748, 96713408, 263742728, 690856809, 140464167, 503671547, 18920142, 417276605, 599415672]"
31,"[594893280, 570709575, 118123944, 93626292, 188150830, 570027654, 595384892, 10253580, 452551104, 456798326, 186759252, 160934593, 231114493, 191551896, 379226369, 651950688, 537948, 119723497, 141637206, 451582701]"
32,"[76704203, 672797428, 357887945, 45342116, 347614192, 315362613, 383037911, 222295096, 50552552, 279594604, 59381608, 499678844, 109367307, 305100968, 263737958, 276412452, 489012438, 179565475, 255520129, 565414938]"
33,"[69287493, 528720956, 90538505, 402315674, 336278337, 49213248, 245973429, 34024481, 79645847, 406239129, 501802662, 258421308, 625256562, 224146220, 121815440, 162871573, 332100740, 67730098, 441361915, 79351547]"
34,"[146260991, 666277195, 328720065, 381085659, 386214803, 135645032, 346363847, 50161352, 378142116, 191798261, 294301904, 120384148, 650695372, 393229745, 457952061, 282003156, 411215799, 358034556, 278768031, 576768773]"
35,"[667451327, 476259335, 667532576, 21319268, 14083797, 605097914, 143686507, 130581742, 127036234, 119241575, 45385823, 500582283, 295595681, 672904416, 366156403, 243017021, 76783674, 247067956, 440385969, 333566208]"
36,"[190316426, 282974831, 68556967, 311752772, 232389590, 171189410, 386883632, 297097875, 374726173, 114317101, 550726470, 456867055, 204112532, 33707494, 12978864, 18358322, 344669464, 260400313, 671080806, 397934505]"
37,"[655914262, 339636476, 320119500, 300235323, 30856876, 533738809, 275812977, 167356501, 140423675, 262984870, 172743148, 228576862, 22879548, 219241923, 416451759, 127857476, 408834760, 654770043, 493999229, 214889191]"
38,"[385440884, 510512917, 482639287, 601721807, 305098672, 406138972, 10337445, 474288788, 346598973, 680571511, 77026207, 458679425, 189101295, 40170512, 57549868, 337436781, 28304475, 683982953, 178988835, 617221051]"
39,"[615199893, 234060109, 189896391, 453415149, 355052800, 235134740, 208766554, 255349189, 461205939, 194259211, 643479792, 284946381, 436946044, 94170646, 292584310, 520843843, 160568813, 58186171, 587716906, 599197627]"
40,"[238897949, 413745452, 90323867, 511763463, 201227927, 574640871, 660302841, 150105569, 400958590, 48515137, 31747401, 626615017, 343613244, 653044529, 366672939, 218910693, 691950468, 56057107, 419753844, 47936321]"
41,"[636250925, 221892392, 130668212, 336269213, 125552392, 537381613, 179963285, 106255118, 15848536, 358158194, 533255775, 170194273, 119982687, 39611479, 23715182, 396109507, 656789592, 84864448, 592079577, 458642110]"
42,"[209499406, 145666063, 74926009, 412813453, 459028402, 152632231, 248805388, 322919723]"
43,"[416994048, 442439418, 36155830, 596116172, 479229011, 18902280, 483619175, 369188630, 619400851, 383037889, 349469314, 568388765, 26103647, 269160975, 39768006, 682645505, 96595957, 387092313, 241951718, 51925497]"
44,"[204534921, 171537914, 80462007, 49864369, 249312324, 177539343, 395571879, 572297717, 398442352, 661688096, 290029005, 674681620, 199613234, 27474914, 234849069, 49616154, 354559700, 64185586, 220216069, 115017314]"
45,"[689438147, 393310026, 182466410, 79554847, 570318312, 481899732, 317943562, 622557494, 142247728, 611989375, 414144382, 300743998, 84126977, 359192467, 535497459, 633020502, 35515051, 385204768, 364783456, 145403523]"
46,"[564606914, 229881114, 498677645, 18677892, 291213037, 164071062, 290761455, 478954165, 211231901, 195605384, 335988716, 320867923, 314380809, 217461658, 126218155, 568836444, 113594379, 81214647, 452534811, 188151521]"
47,"[80450959, 279466223, 213463985, 401009367, 16232743, 277755647, 91555725, 115148746, 20268236, 371776751, 467200250, 286590364, 127185850, 209598384, 584851924, 33222710, 414390052, 454040304, 416315021, 370677212]"
48,"[153071874, 238852261, 216859138, 97887424, 112661805, 188730627, 159724717, 74038529, 24142564, 340933045, 616367407, 683092303, 219052839, 363543036, 577889340, 463177159, 344840829, 177919926, 77831221, 696634359]"
49,"[18504071, 12645382, 171529485, 129498559, 181157808, 339440024, 169296394, 290722644, 117889628, 276337361, 55141779, 443315533, 204675879, 53985835, 473107928, 656748244, 651132258, 455442951, 580503234, 433163060]"
50,"[63737201, 697643737, 482836570, 79351547, 207864120, 355758146, 62369214, 103536388, 400001928, 345008182, 134711980, 688519930, 338568308, 231503999, 262105237, 560198832, 289189390, 536401549, 589396985, 204413555]"
51,"[186411311, 224231937, 532345718, 382022176, 64751575, 436770821, 202479672, 438636234, 340480480, 96408686, 210967148, 227439122, 60820896, 45512630, 279417220, 588352274, 18006573, 190297491, 27102313, 385216874]"
52,"[352260312, 162254442, 78187378, 534236796, 17800099, 452352163, 300149682, 318300854, 364271281, 181768382, 464088646, 307538526, 117191530, 29735719, 153240540, 503825475, 45342116, 253022530, 10562085, 441001250]"
53,"[122730536, 235039166, 665770738, 608741666, 165764068, 143305978, 85528209, 97123436, 37736310, 116583991, 180170358, 599933822, 60107908, 173263893, 426927236, 384909329, 620290246, 89895362, 636188019, 226865922]"
54,"[606123085, 67066026, 565628116, 393591417, 585141049, 177934135, 641591694, 165404287, 525227152, 615980315, 202247729, 67889785, 588679460, 229722892, 110023702, 31626949, 340829042, 637311470, 125628967, 685604672]"
55,"[12978951, 526530282, 116121213, 345889035, 68962018, 96433076, 217388498, 44531672, 37347283, 63396888, 507674591, 13507752, 306496097, 568763646, 141371829, 121180516, 422003437, 207135141, 500844850, 553881441]"
56,"[306032551, 570639189, 675104840, 25270196, 40946676, 533227117, 609872152, 441521742, 561103610, 441969881, 41465947, 52417440, 479580920, 494480629, 178047507, 229495859, 87850583, 275119021, 310293705, 374857954]"
57,"[57119208, 163616635, 61204055, 126233482, 115648071, 395179806, 140431397, 550072816, 249454160, 90002029, 156240808, 498568144, 600463357, 279594604, 251294939, 57238979, 321654277, 360916487, 637728515, 245042659]"
58,"[692420180, 423734652, 137208245, 334983341, 359071290, 282340441, 72741229, 170111351, 663176242, 251755059, 204765832, 587216970, 164656106, 181970283, 632059564, 372537152, 81930242, 266253824, 480028725, 472647183]"
59,"[251418297, 472331798, 537659953, 172975670, 91130985, 310233126, 600088349, 60282727, 270202744, 551272618, 322600793, 95644609, 142390327, 205057729, 667444650, 695442619, 171415333, 48477388, 111881825, 254024939]"
60,"[218700906, 647119762, 256984017, 361938941, 552884113, 22878230, 101188551, 335924231, 380934860, 87373788, 358471035, 131431749, 570522558, 248516182, 330119919, 116199512, 673248003, 270814574, 594876992, 203019264]"
61,"[405198190, 678614135, 401218200, 388736428, 35342346, 276137335, 280183042, 310105953, 42180060, 64630416, 637617770, 31166891, 234882527, 238865968, 268565309, 267322490, 93968067, 429949640, 239386344, 194750885]"
62,"[441243476, 428684127, 35120395, 361391922, 78062997, 72885542, 73430914, 171744353, 131431749, 62514212, 587957808, 679995443, 88437075, 174481521, 104458533, 356242446, 255714507, 222703029, 160649852, 122620491]"
63,"[143016358, 188644402, 146371802, 472510608, 404958390, 250535299, 137170254, 70437951, 374250675, 27724984, 579863062, 135504167, 296038381, 187507031, 64751575, 410070671, 390937186, 620135691, 605984493, 226073206]"
64,"[58173661, 340818189, 491575916, 272507926, 212307220, 613554887, 110991331, 129162159, 131133848, 104688318, 246594518, 175656539, 331018231, 73802602, 105196647, 70437951, 639425707, 76365954, 494296224, 328519052]"
65,"[479460472, 609543030, 365969175, 505794010, 212992872, 455935577, 553631729, 174231444, 207153850, 250144528, 323604250, 204227926, 240598154, 160115795, 122681766, 109138674, 400192531, 543294407, 659481119, 54124492]"
66,"[212990355, 141507571, 596102799, 344755091, 292824625, 575555667, 564607292, 10153719, 168256136, 107454146, 351815886, 286599625, 678777154, 321016507, 421161732, 275580609, 10214654, 244509472, 205667565, 336711521]"
67,"[421180274, 179427085, 297582497, 564914823, 421357329, 74274045, 88391196, 192069639, 198488480, 174293757, 550494826, 296290927, 547871428, 513456888, 632061529, 92913679, 193578310, 184379603, 224910019, 646700470]"
68,"[111687058, 487151763, 351301843, 171114564, 249858457, 667126305, 44518198, 140740508, 211917383, 282778041, 386496093, 6281905, 276406969, 277794793, 82834355, 91555648, 561606822, 555717971, 80938710, 295839252]"
69,"[19170128, 403695663, 134200157, 75613880, 211895857, 169636751, 424831674, 340943287, 245663260, 321426259, 424232428, 257674254, 20811937, 668316873, 638407453, 378379721, 156203691, 178249371, 106328409, 481970432]"
70,"[649881360, 505746199, 300993628, 181799447, 222496698, 44578245, 67317960, 674461543, 378716638, 547137487, 544960185, 352858135, 232106508, 680313771, 381174390, 379319482, 388062631, 44867968, 157764196, 23679193]"
71,"[525880483, 362332254, 391643539, 335047036, 241767186, 8680995, 65191806, 48188664, 406220018, 472706009, 20362859, 163329897, 469904951, 161960877, 616243622, 51113730, 328986202, 368053903, 681621869, 504783731]"
72,"[493677996, 162254442, 654521478, 642700886, 277452344, 351885233, 418601823, 322073690, 201392290, 167697945, 222651116, 452288065, 375984823, 501373189, 316651342, 331946216, 582031219, 33222710, 230153183, 35500274]"
73,"[31740337, 88600839, 439250652, 225137933, 669394177, 359705623, 281148464, 622678923, 614785780, 636063864, 415078262, 131413521, 565724360, 362907704, 371635393, 267374887, 204504660, 178081745, 58785442, 611752675]"
74,"[698934733, 191019717, 275693961, 142127978, 312436729, 415200550, 291247688, 123034779, 245146090, 346553420, 627916546, 30266763, 318560500, 106848695, 331379812, 542027692, 33057907, 463373431, 73736472, 208434726]"
75,"[328772840, 448486108, 141417357, 323269478, 344530093, 168494875, 187865569, 12714557, 344293071, 88442535, 246594518, 254566592, 278828599, 306851197, 467148953, 176243096, 296725285, 147784530, 388656111, 182460911]"
76,"[68876202, 400022874, 95729321, 136749720, 179725592, 104126493, 376285774, 52475905, 571191779, 606285925, 371014833, 131246614, 433053025, 403302926, 261988959, 59393179, 103134530, 230533134, 521716699, 512418459]"
77,"[487218552, 48569426, 62288308, 152597440, 394874800, 47207426, 649523373, 346227972, 170101405, 226306925, 136597652, 188185413, 160637561, 452612108, 153239477, 297141520, 31656649, 31740337, 297468221, 89226798]"
78,"[235247574, 76744300, 90320508, 332377728, 309178263, 78215925, 319095675, 18929997, 263737944, 145819028, 158094250, 439846943, 170157278, 40974512, 35838932, 364593227, 91484128, 238283602, 25491583, 415082774]"
79,"[274197270, 508854646, 250375605, 90584391, 104727537, 123066120, 82217004, 34006379, 36699135, 36243673, 222046298, 202638538, 240965849, 354207036, 195420749, 129714440, 330167019, 205705770, 442606533, 98644095]"
80,"[22675720, 201234746, 48878911, 240347398, 107599621, 249723120, 41971524, 38169374, 71618760, 328874597, 182129117, 424069382, 344747716, 177948855, 198399374, 624846936, 461865264, 560958033, 699563903, 356026467]"
81,"[452002487, 554813085, 169425584, 20970631, 14393927, 139577654, 619484367, 93225896, 5459395, 131913199, 436084480, 647811666, 53985210, 699204219, 32189055, 618863404, 3156619, 621594279, 589455649, 641027588]"
82,"[169325016, 58294731, 580704410, 171393789, 101942812, 64560098, 469986042, 320143880, 199103774, 202444160, 471459912, 441382217, 622328882, 104642493, 269935922, 27055704, 461215595, 227396358, 46141750, 230307949]"
83,"[35878891, 56089815, 74138876, 53617865, 288672804, 598511591, 74939159, 94197290, 198413068, 103717988, 107895408, 654449190, 458177035, 663170554, 544721209, 412368073, 390164343, 260784363, 650937977, 504978233]"
84,"[341980108, 185286334, 98629700, 177111169, 197908048, 697759179, 454989733, 691689674, 75057691, 108860251, 278961452, 115615579, 677699277, 381116847, 58714048, 395113920, 203756347, 403302926, 573009906, 603830510]"
85,"[232884300, 291169030, 317584285, 342436766, 62055037, 316408726, 198184764, 56966559, 486246107, 278712663, 650173151, 60076123, 265742294, 59394930, 620456501, 47889369, 81630257, 159676138, 77746956, 35849123]"
86,"[536668728, 175076329, 107512690, 47187349, 199853414, 233532185, 38799555, 145804928, 139443015, 408688745, 212794467, 298932228, 9253580, 369198937, 582190713, 638805043, 66101366, 238171113, 593181015, 36878876]"
87,"[157991823, 163132423, 322083007, 567426274, 624551243, 507276268, 462405950, 51716809, 488365908, 60076123, 167679099, 56280247, 643632929, 294317204, 328054509, 238648911, 89895362, 691693896, 186112479, 23149252]"
88,"[84173165, 256984017, 312823788, 356072077, 274448174, 651665257, 477969737, 128539742, 266639556, 621426414, 618172152, 202413573, 607375600, 397287881, 504300608, 661412869, 287560098, 282404039, 600473021, 9149908]"
89,"[477447400, 619341117, 308027592, 576969568, 34952256, 471532210, 60155412, 365405575, 331297262, 200225077, 130628749, 167357513, 675278501, 287902059, 353053363, 464434494, 77060540, 632761575, 69033717, 563620554]"
90,"[550704914, 265441352, 369664557, 139032471, 463362380, 116910900, 18026959, 199660176, 22082400, 247795696, 540093783, 127559680, 174237382, 92342780, 456716106, 97057995, 210163339, 43722241, 307438213, 267374887]"
91,"[260944391, 13957342, 490574500, 257398077, 39829806, 115075754, 656483212, 609824685, 347483029, 503170377, 252516287, 473716474, 59729658, 203150929, 204857523, 73238776, 457607445, 401689555, 311580199, 441306066]"
92,"[37288961, 501349177, 20795627, 64698581, 665843241, 54730360, 65083446, 555806907, 688123217, 115167137, 131821931, 49305300, 141539242, 376123177, 130826802, 516466257, 395966814, 405954048, 583009324, 118311668]"
93,"[254495160, 49305300, 229391248, 364547287, 183361756, 300803940, 572519847, 142154487, 272494013, 169334720, 443565790, 292385106, 365233790, 45137143, 507010289, 261598750, 506567724, 346433656, 258811506, 216445146]"
94,"[671763161, 412462489, 645900328, 292888339, 489720548, 369618132, 47998073, 176098193, 395320157, 469600155, 393829069, 229391248, 116808013, 369833629, 44080557, 140006421, 99417634, 603531825, 120075077, 75345215]"
95,"[35765236, 209396218, 77967034, 386660032, 326081680, 599105461, 17097893, 180584466, 413875832, 275020374, 15106505, 58376994, 44717185, 120250868, 74036587, 72559958, 348403034, 210956166, 357327052, 417276605]"
96,"[330809858, 350718035, 476020413, 395793712, 389788645, 24915520, 307694256, 523371336, 282057189, 113916466, 699456408, 436683373, 349126069, 139655532, 30957546, 632891624, 494337968, 401011520, 369455645, 393195770]"
97,"[36847189, 336051245, 324173225, 44586256, 597754503, 81103268, 629239596, 369923941, 294559736, 284943535, 285590797, 30188736, 191808168, 325253526, 505178985, 395073916, 646768646, 400545155, 438819445, 48209297]"
98,"[699287931, 563927914, 155266236, 194750095, 64045612, 209151859, 97050485, 37519913, 21854266, 610301169, 669800650, 52706536, 673292577, 99958951, 664227162, 66585077, 159309919, 655416581, 627256809, 690830123]"
99,"[282478922, 109426717, 259327296, 232137565, 44537656, 201881222, 56515252, 662196434, 49117775, 664599730, 106361915, 575091575, 618180745, 464233095, 607106335, 622876462, 127185850, 128009684, 321496119, 60188404]"
