annotator_id,text_ids
4550,"[12688, 3761, 21942, 16775, 12808, 4087, 23515, 4275, 23365, 17463, 20677, 11790, 20166, 16345, 15006, 17869, 16334, 20696, 16861, 12571]"
4898,"[3221, 11300, 8824, 4238, 4069, 3475, 9915, 3658, 3453, 9798, 9513, 3906, 4225, 9267, 3952, 9393, 3913, 8523, 3429, 3265]"
5160,"[6036, 3333, 3761, 3994, 11682, 3952, 9255, 12435, 1633, 3807, 5759, 5326, 1851, 1775, 7512, 3253, 5220, 7089, 10039, 7509]"
5504,"[7874, 4143, 4275, 4920, 3697, 23532, 4147, 6814, 5515, 11790, 18375, 9557, 16276, 19248, 5421, 15109, 15822, 15046, 24065, 8529]"
6001,"[13464, 11431, 90, 12320, 9309, 13393, 9933, 9473, 10148, 1156, 23495, 7512, 13562, 8043, 5716, 13221, 2278, 4996, 4610, 19334]"
6299,"[15801, 15657, 16923, 19141, 18163, 4275, 14824, 17869, 19976, 21537, 18756, 15087, 17101, 24199, 22330, 20319, 18091, 23993, 21942, 17714]"
6468,"[5391, 5553, 6880, 3645, 5247, 1099, 4920, 7131, 1139, 5727, 5274, 5388, 4842, 5032, 4152, 5045, 6487, 5502, 2137, 6898]"
6663,"[9267, 7467, 9455, 13133, 13971, 20390, 11946, 13119, 13120, 12381, 8982, 11869, 12031, 15822, 16923, 11682, 10148, 10756, 20995, 12183]"
6808,"[1800, 8900, 11008, 8501, 12827, 11597, 16226, 5326, 11982, 11283, 11415, 11431, 8427, 8387, 4852, 5203, 12663, 10875, 8824, 5050]"
7080,"[9162, 9852, 7773, 9103, 9455, 8243, 9702, 7715, 7707, 9513, 9426, 8635, 7509, 7010, 7774, 8824, 8281, 9267, 7289, 8095]"
7238,"[14929, 5306, 11352, 7874, 17789, 3253, 12034, 8123, 1800, 993, 17691, 7830, 14339, 7897, 14664, 17193, 9473, 9932, 6326, 15812]"
7425,"[9739, 10724, 11411, 6398, 10886, 11682, 6080, 5703, 6737, 10030, 6784, 9255, 5683, 8994, 9309, 7100, 5543, 9313, 12395, 12706]"
8076,"[1573, 8738, 18436, 23062, 8845, 7919, 8034, 13547, 7905, 8334, 9798, 6880, 6550, 10148, 9557, 7037, 14337, 8903, 14885, 12002]"
8534,"[7266, 18650, 11033, 8665, 18091, 13698, 18265, 7193, 8007, 14452, 9042, 6817, 11107, 15298, 9478, 10729, 7774, 6398, 17641, 7089]"
8936,"[15943, 15046, 9255, 11005, 9042, 6916, 20182, 11113, 10486, 12831, 7715, 8759, 8028, 6788, 7661, 7337, 20319, 17691, 8738, 9309]"
9437,"[13628, 8738, 13177, 8982, 9393, 9040, 9467, 8427, 8377, 8574, 8437, 7773, 9159, 12727, 9103, 8095, 13547, 20507, 4069, 12841]"
11811,"[16182, 23365, 15943, 17848, 13120, 19142, 15401, 19213, 15541, 14515, 15448, 17101, 14463, 18650, 13628, 16194, 14666, 23231, 13773, 19654]"
16994,"[13718, 13393, 13653, 13963, 13547, 13379, 13854, 13698, 13928, 16276, 14027, 13743, 14145, 14877, 13441, 16265, 13773, 13795, 13643, 13495]"
18334,"[15109, 15087, 15221, 17187, 15943, 15401, 15822, 17505, 17237, 15076, 16620, 17789, 16182, 16340, 16226, 16938, 16923, 16139, 15201, 15308]"
20224,"[17505, 17253, 17691, 11243, 17714, 18041, 17898, 16923, 17147, 16938, 16884, 13120, 17789, 18163, 17075, 17101, 15422, 16775, 17289, 17740]"
21067,"[18300, 17828, 23495, 18305, 22136, 18203, 19334, 19279, 17766, 21808, 23171, 20507, 18881, 20860, 20756, 17856, 18735, 18012, 18041, 17848]"
