annotator_id,text_ids
worker_43,"['CHRG-113hhrg89598_199', 'CHRG-115hhrg30956_016', 'CHRG-113hhrg88494_008', 'CHRG-113hhrg93834_067', 'CHRG-114hhrg95063_021', 'CHRG-115hhrg31504_000', 'CHRG-114hhrg95063_044', 'CHRG-113hhrg93834_053', 'CHRG-114hhrg95063_048', 'CHRG-114hhrg95063_023', 'CHRG-114hhrg26003_012', 'CHRG-113hhrg86195_022', 'CHRG-114hhrg95063_050', 'CHRG-113hhrg93834_057', 'CHRG-115hhrg25545_106', 'CHRG-113hhrg89598_004', 'CHRG-115hhrg31504_007', 'CHRG-116hhrg37282_016', 'CHRG-113hhrg89598_201', 'CHRG-113hhrg88494_006']"
worker_44,"['CHRG-115hhrg31349_000', 'CHRG-116hhrg35589_072', 'CHRG-113hhrg86195_028', 'CHRG-114hhrg97630_018', 'CHRG-116hhrg37282_061', 'CHRG-115hhrg30242_085', 'CHRG-114hhrg22125_109', 'CHRG-114hhrg97630_010', 'CHRG-115hhrg31349_002', 'CHRG-115hhrg30242_083', 'CHRG-115hhrg31504_041', 'CHRG-114hhrg22125_006', 'CHRG-115hhrg25545_203', 'CHRG-116hhrg35589_091', 'CHRG-113hhrg86195_032', 'CHRG-115hhrg25545_187', 'CHRG-116hhrg37282_059', 'CHRG-114hhrg20722_004', 'CHRG-115hhrg30242_087', 'CHRG-114hhrg95063_135']"
worker_45,"['CHRG-116hhrg36001_006', 'CHRG-116hhrg37282_010', 'CHRG-116hhrg37282_012', 'CHRG-115hhrg32380_002', 'CHRG-114hhrg26003_000', 'CHRG-114hhrg26003_004', 'CHRG-116hhrg36001_010', 'CHRG-116hhrg37282_014', 'CHRG-116hhrg36001_004', 'CHRG-114hhrg26003_002', 'CHRG-114hhrg26003_006', 'CHRG-116hhrg37282_008', 'CHRG-116hhrg36001_008', 'CHRG-114hhrg26003_008', 'CHRG-116hhrg36001_000', 'CHRG-115hhrg32380_010', 'CHRG-115hhrg32380_000']"
worker_46,"['CHRG-115hhrg31417_041', 'CHRG-115hhrg31417_043', 'CHRG-115hhrg31417_036', 'CHRG-115hhrg31417_038', 'CHRG-115hhrg31417_045']"
worker_47,"['CHRG-116hhrg36001_155', 'CHRG-115hhrg32380_153', 'CHRG-115hhrg30242_107', 'CHRG-115hhrg31417_012', 'CHRG-115hhrg31417_131', 'CHRG-116hhrg36001_045', 'CHRG-115hhrg31417_133', 'CHRG-116hhrg36001_165', 'CHRG-116hhrg36001_051', 'CHRG-115hhrg31417_101', 'CHRG-116hhrg36001_159', 'CHRG-116hhrg36001_145', 'CHRG-116hhrg36001_067', 'CHRG-116hhrg36001_090', 'CHRG-115hhrg30242_022', 'CHRG-116hhrg36001_175', 'CHRG-116hhrg36001_092', 'CHRG-115hhrg30242_121', 'CHRG-113hhrg89598_193', 'CHRG-115hhrg30242_013']"
worker_48,"['CHRG-114hhrg95063_005', 'CHRG-113hhrg88494_004', 'CHRG-116hhrg36001_004', 'CHRG-115hhrg30956_094', 'CHRG-114hhrg26003_083', 'CHRG-115hhrg30956_085', 'CHRG-114hhrg26003_079', 'CHRG-113hhrg86195_014', 'CHRG-115hhrg30956_063', 'CHRG-113hhrg88494_060', 'CHRG-115hhrg32380_006', 'CHRG-115hhrg30242_011', 'CHRG-115hhrg25545_110', 'CHRG-116hhrg36001_125', 'CHRG-113hhrg86195_000', 'CHRG-113hhrg89598_000', 'CHRG-113hhrg89598_006', 'CHRG-113hhrg93834_002', 'CHRG-114hhrg22125_103', 'CHRG-115hhrg30956_043']"
worker_49,"['CHRG-115hhrg31417_008', 'CHRG-115hhrg31417_006', 'CHRG-115hhrg31417_004', 'CHRG-115hhrg31417_010', 'CHRG-115hhrg31417_012']"
worker_5,"['CHRG-113hhrg88494_008', 'CHRG-113hhrg88494_006', 'CHRG-113hhrg88494_002']"
worker_50,"['CHRG-113hhrg86195_020', 'CHRG-115hhrg30956_008', 'CHRG-115hhrg30956_001', 'CHRG-113hhrg86195_024', 'CHRG-113hhrg86195_022', 'CHRG-115hhrg30956_005', 'CHRG-115hhrg30956_010', 'CHRG-115hhrg30956_003']"
worker_51,"['CHRG-116hhrg35589_119', 'CHRG-113hhrg93834_014', 'CHRG-114hhrg97630_083', 'CHRG-114hhrg20722_147', 'CHRG-113hhrg86195_076', 'CHRG-113hhrg86195_165', 'CHRG-116hhrg36001_026', 'CHRG-116hhrg35589_161', 'CHRG-116hhrg35589_098', 'CHRG-116hhrg35230_049', 'CHRG-114hhrg22125_061', 'CHRG-116hhrg36001_125', 'CHRG-114hhrg97630_067', 'CHRG-114hhrg22125_073', 'CHRG-115hhrg32380_122', 'CHRG-115hhrg30956_129', 'CHRG-116hhrg35589_111', 'CHRG-114hhrg22125_032', 'CHRG-113hhrg93834_124', 'CHRG-113hhrg93834_012']"
worker_52,"['CHRG-114hhrg26003_093', 'CHRG-114hhrg95063_067', 'CHRG-115hhrg30956_094', 'CHRG-113hhrg93834_091', 'CHRG-115hhrg32380_097', 'CHRG-114hhrg95063_017', 'CHRG-114hhrg95063_011', 'CHRG-113hhrg93834_103', 'CHRG-115hhrg32380_099', 'CHRG-115hhrg30956_069', 'CHRG-113hhrg93834_051', 'CHRG-115hhrg31504_088', 'CHRG-114hhrg95063_101', 'CHRG-114hhrg20722_119', 'CHRG-115hhrg30956_075', 'CHRG-114hhrg95063_091', 'CHRG-115hhrg31504_084', 'CHRG-113hhrg93834_048', 'CHRG-113hhrg93834_040', 'CHRG-113hhrg93834_042']"
worker_53,"['CHRG-114hhrg26003_041', 'CHRG-113hhrg86195_152', 'CHRG-114hhrg26003_037', 'CHRG-115hhrg25545_120', 'CHRG-116hhrg37282_128', 'CHRG-114hhrg26003_035', 'CHRG-113hhrg88494_183', 'CHRG-115hhrg31349_017', 'CHRG-114hhrg22125_111', 'CHRG-114hhrg22125_115', 'CHRG-115hhrg25545_128', 'CHRG-114hhrg22125_117', 'CHRG-116hhrg37282_120', 'CHRG-113hhrg86195_150', 'CHRG-115hhrg31349_014', 'CHRG-113hhrg89598_119', 'CHRG-114hhrg22125_109', 'CHRG-113hhrg89598_122', 'CHRG-113hhrg89598_091', 'CHRG-116hhrg37282_126']"
worker_54,"['CHRG-115hhrg31417_059', 'CHRG-115hhrg31417_047', 'CHRG-115hhrg31417_045', 'CHRG-115hhrg31417_036', 'CHRG-115hhrg31417_063', 'CHRG-115hhrg31417_038', 'CHRG-115hhrg31417_067', 'CHRG-115hhrg31417_055', 'CHRG-115hhrg31417_073', 'CHRG-115hhrg31417_041', 'CHRG-115hhrg31417_053', 'CHRG-115hhrg31417_065']"
worker_55,"['CHRG-114hhrg26003_002', 'CHRG-114hhrg26003_000']"
worker_56,"['CHRG-114hhrg22125_119', 'CHRG-116hhrg35589_046', 'CHRG-115hhrg30956_010', 'CHRG-116hhrg35230_004', 'CHRG-113hhrg86195_028', 'CHRG-116hhrg36001_008', 'CHRG-115hhrg32380_004', 'CHRG-115hhrg31417_045', 'CHRG-115hhrg30242_093', 'CHRG-116hhrg35230_111', 'CHRG-116hhrg35589_018', 'CHRG-116hhrg37282_045', 'CHRG-113hhrg93834_012', 'CHRG-115hhrg31417_043', 'CHRG-115hhrg30242_044', 'CHRG-116hhrg35589_155', 'CHRG-113hhrg93834_018', 'CHRG-115hhrg25545_019', 'CHRG-115hhrg30242_091', 'CHRG-115hhrg30242_099']"
worker_57,"['CHRG-115hhrg31417_065', 'CHRG-115hhrg31417_069', 'CHRG-115hhrg31417_063', 'CHRG-115hhrg31417_073']"
worker_58,"['CHRG-115hhrg32380_010', 'CHRG-115hhrg32380_000', 'CHRG-115hhrg32380_002', 'CHRG-115hhrg32380_006']"
worker_59,"['CHRG-115hhrg31417_047', 'CHRG-115hhrg31417_055', 'CHRG-115hhrg31417_053']"
worker_6,"['CHRG-116hhrg35589_119', 'CHRG-115hhrg30242_103', 'CHRG-116hhrg35589_093', 'CHRG-115hhrg25545_114', 'CHRG-116hhrg35589_012', 'CHRG-114hhrg97630_071', 'CHRG-114hhrg97630_063', 'CHRG-115hhrg30242_115', 'CHRG-114hhrg97630_096', 'CHRG-115hhrg30242_066', 'CHRG-115hhrg30242_052', 'CHRG-114hhrg26003_077', 'CHRG-116hhrg35589_125', 'CHRG-115hhrg25545_106', 'CHRG-116hhrg35589_087', 'CHRG-114hhrg97630_092', 'CHRG-114hhrg22125_138', 'CHRG-114hhrg26003_008', 'CHRG-115hhrg30242_050', 'CHRG-113hhrg86195_034']"
worker_60,"['CHRG-114hhrg20722_022', 'CHRG-114hhrg26003_025', 'CHRG-114hhrg26003_062', 'CHRG-115hhrg30956_005', 'CHRG-115hhrg30956_001', 'CHRG-113hhrg86195_008', 'CHRG-114hhrg26003_121', 'CHRG-115hhrg31349_103', 'CHRG-114hhrg26003_111', 'CHRG-114hhrg26003_075', 'CHRG-114hhrg26003_066', 'CHRG-114hhrg26003_109', 'CHRG-114hhrg26003_117', 'CHRG-115hhrg30956_010', 'CHRG-113hhrg86195_000', 'CHRG-115hhrg30956_003', 'CHRG-114hhrg26003_115', 'CHRG-114hhrg20722_014', 'CHRG-114hhrg26003_077', 'CHRG-114hhrg20722_016']"
worker_61,"['CHRG-114hhrg26003_031', 'CHRG-115hhrg31349_029', 'CHRG-115hhrg31349_033', 'CHRG-115hhrg31349_014', 'CHRG-114hhrg26003_023', 'CHRG-115hhrg31504_002', 'CHRG-115hhrg31349_017', 'CHRG-115hhrg31349_021', 'CHRG-115hhrg31349_019', 'CHRG-115hhrg31504_007', 'CHRG-115hhrg31349_027', 'CHRG-115hhrg31349_023', 'CHRG-115hhrg31504_000', 'CHRG-115hhrg31349_031', 'CHRG-115hhrg31504_009', 'CHRG-114hhrg26003_027', 'CHRG-114hhrg26003_025']"
worker_62,"['CHRG-116hhrg35230_099', 'CHRG-115hhrg30956_057', 'CHRG-115hhrg31349_079', 'CHRG-115hhrg31417_081', 'CHRG-113hhrg86195_142', 'CHRG-115hhrg32380_055', 'CHRG-116hhrg35230_024', 'CHRG-113hhrg88494_165', 'CHRG-116hhrg37282_118', 'CHRG-116hhrg37282_061', 'CHRG-113hhrg86195_150', 'CHRG-113hhrg89598_195', 'CHRG-115hhrg31417_099', 'CHRG-114hhrg97630_106', 'CHRG-115hhrg30242_054', 'CHRG-116hhrg35589_151', 'CHRG-115hhrg31349_109', 'CHRG-114hhrg20722_170', 'CHRG-113hhrg93834_138', 'CHRG-114hhrg97630_124']"
worker_63,"['CHRG-115hhrg31504_002', 'CHRG-115hhrg31417_024', 'CHRG-115hhrg31349_014', 'CHRG-113hhrg86195_006', 'CHRG-115hhrg30956_010', 'CHRG-115hhrg30956_018', 'CHRG-113hhrg88494_027', 'CHRG-113hhrg86195_008', 'CHRG-115hhrg30956_003', 'CHRG-115hhrg25545_011', 'CHRG-116hhrg37282_010', 'CHRG-113hhrg88494_020', 'CHRG-114hhrg26003_010', 'CHRG-115hhrg25545_035', 'CHRG-113hhrg93834_004', 'CHRG-113hhrg86195_000', 'CHRG-115hhrg30956_012', 'CHRG-115hhrg31349_029', 'CHRG-115hhrg31349_006', 'CHRG-115hhrg31504_009']"
worker_64,"['CHRG-116hhrg35230_000', 'CHRG-116hhrg35230_004', 'CHRG-116hhrg35230_008', 'CHRG-116hhrg35230_006', 'CHRG-116hhrg35230_002']"
worker_65,"['CHRG-115hhrg31417_014', 'CHRG-115hhrg31417_024', 'CHRG-115hhrg31417_022', 'CHRG-115hhrg31417_016', 'CHRG-115hhrg31417_020']"
worker_66,"['CHRG-115hhrg31349_006', 'CHRG-115hhrg31349_002', 'CHRG-115hhrg31349_004']"
worker_67,"['CHRG-115hhrg32380_002', 'CHRG-115hhrg32380_006', 'CHRG-115hhrg32380_000', 'CHRG-115hhrg32380_004', 'CHRG-115hhrg32380_010']"
worker_7,"['CHRG-115hhrg32380_002', 'CHRG-115hhrg32380_010', 'CHRG-115hhrg25545_158', 'CHRG-115hhrg25545_173', 'CHRG-115hhrg25545_179', 'CHRG-115hhrg25545_167', 'CHRG-115hhrg32380_000', 'CHRG-115hhrg32380_004', 'CHRG-115hhrg25545_156', 'CHRG-115hhrg32380_006', 'CHRG-115hhrg25545_154', 'CHRG-115hhrg25545_160', 'CHRG-115hhrg25545_139']"
