annotator_id,text_ids
11,"['1178901621130043393_twitter', '19168145_gab', '18513292_gab', '21864663_gab', '5167719_gab', '1179078522507157506_twitter', '1178837672699269126_twitter', '12731678_gab', '1179027894179418112_twitter', '1179077523277107200_twitter', '12058809_gab', '27661233_gab', '27392710_gab', '1179012978445713411_twitter', '1178839677127798789_twitter', '24227903_gab', '1179015300114567169_twitter', '1179041065514389504_twitter', '1179040682368999424_twitter', '1178694945319858184_twitter']"
12,"['20606833_gab', '14994943_gab', '10532619_gab', '14557895_gab', '362E9TQF2HRABD89HARI0Y2GDU9GIX_nf_6', '24225614_gab', '362E9TQF2HRABD89HARI0Y2GDU9GIX_nf_2', '16324773_gab', '1178992145933459456_twitter', '12691758_gab', '23383427_gab', '25589782_gab', '8183063_gab', '4565102_gab', '21213524_gab', '16222828_gab', '15882285_gab', '1179100135315390464_twitter', '15314538_gab', '15473637_gab']"
13,"['10937998_gab', '18905987_gab', '27284969_gab', '17570445_gab', '11117787_gab', '15435117_gab', '24296685_gab', '5646657_gab', '15132440_gab', '11598944_gab', '25813894_gab', '22603612_gab', '27546255_gab', '11172572_gab', '19806318_gab', '19975301_gab', '23192800_gab', '9243298_gab', '17819498_gab', '20875844_gab']"
14,"['1179100421475983365_twitter', '18573517_gab', '12326526_gab', '1178516578582831104_twitter', '1122688387016687617_twitter', '1178964195510906880_twitter', '1178875621021274113_twitter', '1178823646934122496_twitter', '21764118_gab', '1178807797745700874_twitter', '1173653362350247938_twitter', '1178768009504202752_twitter', '1178625277464842242_twitter', '1178672624186138624_twitter', '1178105174239395842_twitter', '1178758736929869829_twitter', '1178943058324246529_twitter', '1178129349788098560_twitter', '18853541_gab', '13240915_gab']"
15,"['17280044_gab', '5695445_gab', '21122429_gab', '19456053_gab', '13232517_gab', '25969499_gab', '18003032_gab', '22080231_gab', '15920501_gab', '27201614_gab', '1178911435780476933_twitter', '1179088678502780929_twitter', '19545698_gab', '8812629_gab', '11788282_gab', '12720505_gab', '19991657_gab', '1474697_gab', '22168671_gab', '4893156_gab']"
16,"['1186043747395686401_twitter', '1091120440305692672_twitter', '1178749845886164993_twitter', '1170428282313068550_twitter', '1174306553895120896_twitter', '1178852220424445952_twitter', '1170874505901813762_twitter', '1142516367754706944_twitter', '1090673738545283074_twitter', '1178694780680720385_twitter', '1184746612746280961_twitter', '1179079982406090752_twitter', '1143334538065698816_twitter', '1171246054131589120_twitter', '1179070907744243712_twitter', '1178715615651086336_twitter', '1179062078696542209_twitter', '1189036177761931264_twitter', '1123221336254554112_twitter', '1118164544919093249_twitter']"
17,"['20972048_gab', '1178590458638938112_twitter', '21192067_gab', '1179056879101779970_twitter', '26820144_gab', '1179100565718097920_twitter', '25691638_gab', '1179075212505075713_twitter', '13551638_gab', '1178886907045957635_twitter', '13922516_gab', '17178375_gab', '15593840_gab', '1178935990074974208_twitter', '1179049576562606080_twitter', '12307022_gab', '1178889981194047489_twitter', '9886793_gab', '1178735945606221824_twitter', '13791614_gab']"
18,"['1179051384651440129_twitter', '1178899405115707392_twitter', '1178724674555002880_twitter', '1179096058250629120_twitter', '1179012630813581312_twitter', '1178553278935617538_twitter', '1179080731588534272_twitter', '1179080129022222337_twitter', '3201658_gab', '1179095158685650947_twitter', '27446948_gab', '1178448891009753088_twitter', '1178810933243711488_twitter', '1179008656534315008_twitter', '1178820107205779457_twitter', '1179095488282279937_twitter', '1178801075694034944_twitter', '1178487834807799808_twitter', '23070526_gab', '1178551511632285697_twitter']"
19,"['13925301_gab', '25532099_gab', '12860828_gab', '11989691_gab', '6710056_gab', '1178736864485937155_twitter', '5077714_gab', '14608176_gab', '27439326_gab', '24414450_gab', '6008840_gab', '25115988_gab', '1178972192563814400_twitter', '1179070575823605760_twitter', '26259962_gab', '21071837_gab', '17790590_gab', '1178911850806693888_twitter', '19573156_gab', '12933032_gab']"
20,"['1163406186932264960_twitter', '1174019973871632384_twitter', '1179086793259573250_twitter', '22612297_gab', '13438443_gab', '21492394_gab', '11361945_gab', '1174410799114272768_twitter', '1106214175917920262_twitter', '1178436508862337024_twitter', '17188226_gab', '23956986_gab', '13565733_gab', '24358018_gab', '1080940449257455616_twitter', '20914058_gab', '1160744670361772034_twitter', '12518134_gab', '12075675_gab', '16171497_gab']"
21,"['1178999445687607302_twitter', '1178837354208993282_twitter', '14943687_gab', '5794669_gab', '1178301216981504001_twitter', '1179077357950263297_twitter', '1178984855817916417_twitter', '1159348235552600064_twitter', '1179081920895864832_twitter', '1179066633853255681_twitter', '1179033346489208832_twitter', '1178583109501145089_twitter', '1178735809358450688_twitter', '19792641_gab', '1178949657197760513_twitter', '2098760_gab', '1179059306794291200_twitter', '1178752360291520512_twitter', '1179103843025424384_twitter', '1178123405070962693_twitter']"
22,"['1179026159347986432_twitter', '1179089450258829312_twitter', '1179064268941082624_twitter', '1178864619068280832_twitter', '1178208869706850305_twitter', '1179053864827445248_twitter', '1178887881500299266_twitter', '1179056260169134082_twitter', '1179044244465606656_twitter', '1178696300251926530_twitter', '1179092969531596800_twitter', '1179095357508194306_twitter', '1179018782079160320_twitter', '1179068819534426120_twitter', '1178984517866008579_twitter', '1179000607387971587_twitter', '1178837672426704896_twitter', '1179102626207686657_twitter', '1179094896637988864_twitter', '1178251992801533952_twitter']"
23,"['10399732_gab', '13004991_gab', '16768459_gab', '11164401_gab', '2521549_gab', '16713260_gab', '13551638_gab', '8044542_gab', '10777127_gab', '23150585_gab', '23211318_gab', '25903878_gab', '18837400_gab', '27440614_gab', '20696903_gab', '14375005_gab', '11848558_gab', '11933625_gab', '19866116_gab', '18551096_gab']"
24,"['4120510_gab', '23211318_gab', '18184820_gab', '22500380_gab', '10399732_gab', '23569126_gab', '22787853_gab', '12451124_gab', '8888588_gab', '14375005_gab', '7756008_gab', '21202566_gab', '16637220_gab', '14277483_gab', '13799524_gab', '6175208_gab', '6144966_gab', '18346631_gab', '24760322_gab', '7615090_gab']"
25,"['1178084352334467074_twitter', '1188859425609650176_twitter', '27370845_gab', '1178822118181609472_twitter', '1179065456407261186_twitter', '1143651107379408897_twitter', '1179064268941082624_twitter', '1179105198498877440_twitter', '1185629522105901061_twitter', '1179105603005878272_twitter', '1124267001415778304_twitter', '1179101543079059456_twitter', '12151236_gab', '1103227336550432771_twitter', '1084834432710656003_twitter', '1179050229170991104_twitter', '1179041937338318848_twitter', '23611225_gab', '1117754413295243265_twitter', '1179061602605133825_twitter']"
26,"['18229799_gab', '20773435_gab', '3726243_gab', '21573075_gab', '7027898_gab', '26534442_gab', '1179093794693828609_twitter', '19234472_gab', '8151423_gab', '20387264_gab', '5219517_gab', '25212997_gab', '22793395_gab', '16652471_gab', '13146695_gab', '1179047923323154435_twitter', '19843612_gab', '25346039_gab', '1179051039191904256_twitter', '20887656_gab']"
27,"['17178016_gab', '27289493_gab', '11266728_gab', '15983268_gab', '10504469_gab', '21353838_gab', '25855002_gab', '22086860_gab', '10010219_gab', '25346296_gab', '16375011_gab', '6599975_gab', '15219656_gab', '3339218_gab', '12536564_gab', '22888361_gab', '10968468_gab', '14263294_gab', '19173007_gab', '1179035803231510528_twitter']"
28,"['1092595300185849856_twitter', '1178757037569785856_twitter', '1188247279515422721_twitter', '1188033047074967553_twitter', '1122150832445775874_twitter', '1174170561968267267_twitter', '1104487527765823488_twitter', '1122520359008231425_twitter', '1143615497717637120_twitter', '1106251643656372224_twitter', '1174145333212930049_twitter', '1117963226719764480_twitter', '1105346902906683394_twitter', '1116952651105804288_twitter', '1126660652964175878_twitter', '1172240733329379328_twitter', '1180870622861127681_twitter', '1143649911969320960_twitter', '1162594605868576768_twitter', '1178444478023180289_twitter']"
29,"['12845220_gab', '1178956701233483778_twitter', '1179070871224426497_twitter', '1178985632422596608_twitter', '1178756081549561856_twitter', '1178780071252889602_twitter', '1179035794608197632_twitter', '1178583109501145089_twitter', '1178455361914916865_twitter', '1178625800397934593_twitter', '1178957467276976129_twitter', '1178794432293945350_twitter', '1178694587461832704_twitter', '1178688339018469379_twitter', '1178929214399172608_twitter', '11011726_gab', '19399571_gab', '1178949657197760513_twitter', '1179038587074990082_twitter', '1178762531999043584_twitter']"
30,"['1179052403431235584_twitter', '1178380328697769988_twitter', '1178875372433051648_twitter', '1178981918731362310_twitter', '1179000546583285763_twitter', '1179103721776648192_twitter', '18743549_gab', '1179067040977620997_twitter', '1179102895146459136_twitter', '1179030162110730240_twitter', '1178959565687271424_twitter', '1179060921219444737_twitter', '1179084285069930496_twitter', '1178541457327689728_twitter', '22544824_gab', '1179078554136522752_twitter', '1178871624147357697_twitter', '19713958_gab', '10880498_gab', '23463421_gab']"
31,"['1178795269409910784_twitter', '1178507170645762049_twitter', '27656195_gab', '1179000400810168320_twitter', '23463421_gab', '1179070248470888448_twitter', '21496378_gab', '1179080121271177224_twitter', '1178576797463728128_twitter', '1178780987049889794_twitter', '1178754165130092545_twitter', '26085219_gab', '1178880886495838208_twitter', '1178795657336889345_twitter', '1179101583193321472_twitter', '1178124477856546816_twitter', '14157011_gab', '18088580_gab', '1178762649187868674_twitter', '1178674557990912001_twitter']"
32,"['3718243_gab', '19589481_gab', '16728755_gab', '17238224_gab', '22294789_gab', '24348147_gab', '10340381_gab', '10010687_gab', '24676758_gab', '24198815_gab', '22986613_gab', '19241835_gab', '1179099489165926401_twitter', '25250464_gab', '13455893_gab', '26092928_gab', '22084298_gab', '26721459_gab', '1178796675210592256_twitter', '7026781_gab']"
33,"['24817947_gab', '20310954_gab', '15941612_gab', '1179086522995208193_twitter', '27269563_gab', '27580514_gab', '1179078803001266182_twitter', '1179104849222410240_twitter', '1179079421619097600_twitter', '1179065745902202880_twitter', '13948927_gab', '14691844_gab', '1179093281692700672_twitter', '1179069229322166272_twitter', '1178208869706850305_twitter', '1178765570285690887_twitter', '1178483586208538624_twitter', '26159937_gab', '1178742610074226689_twitter', '1179043729472028672_twitter']"
34,"['19939869_gab', '1178999584342908928_twitter', '1178324084100390912_twitter', '5661795_gab', '1179006287981502465_twitter', '12583735_gab', '16189047_gab', '1179041529052237825_twitter', '1178589596231225344_twitter', '1177975934370140161_twitter', '1179066279648468999_twitter', '18020273_gab', '1178796840298242048_twitter', '1179023479867396097_twitter', '1179076589880934402_twitter', '1178862298741563393_twitter', '1178777944493318145_twitter', '1178859117261283328_twitter', '1178715933357019137_twitter', '1179093711592083456_twitter']"
35,"['1178016367200624640_twitter', '2098760_gab', '23332294_gab', '1178301216981504001_twitter', '27396156_gab', '1178801075694034944_twitter', '21364889_gab', '1178129349788098560_twitter', '1179032657797275648_twitter', '1179017395727405056_twitter', '13239417_gab', '1179082009194332160_twitter', '1178857406236745729_twitter', '1179045587678846977_twitter', '1179025513970577408_twitter', '1178778761262551040_twitter', '7471394_gab', '1178025446560223232_twitter', '21627337_gab', '1178774770428461057_twitter']"
36,"['1179050447082004480_twitter', '1178503399962300416_twitter', '1178273282610667522_twitter', '1178878538075688961_twitter', '1178016367200624640_twitter', '1178477971960672257_twitter', '1178926649422864384_twitter', '14680382_gab', '1178819339631431680_twitter', '20448852_gab', '1178845178985156608_twitter', '1178856832074424325_twitter', '1179049202854350848_twitter', '1178928604538970113_twitter', '1179099146432724992_twitter', '12977068_gab', '1179056757168955392_twitter']"
37,"['1178861976702849024_twitter', '21366135_gab', '1178884879049560064_twitter', '1178980931408973825_twitter', '1178980503665496064_twitter', '1179086355252613123_twitter', '1178795269409910784_twitter', '1179102721426763782_twitter', '12715983_gab', '1179039195228065794_twitter', '1178926045044457472_twitter', '1179093621531906048_twitter', '1178703466069397505_twitter', '1179095090590969857_twitter', '1179094368986247169_twitter', '1178721862039347205_twitter', '1179054205589426182_twitter', '1178724498297651200_twitter', '1178735715204653062_twitter', '1179010070505545728_twitter']"
38,"['1179046615962849280_twitter', '1179001191361056768_twitter', '1178923049820643328_twitter', '1178780676100890624_twitter', '1178758526145089538_twitter', '20055204_gab', '1178747464171556864_twitter', '1179038917590339584_twitter', '1178848238394195968_twitter', '1178781108403675136_twitter', '1179039985175060486_twitter', '1178382366080950276_twitter', '1178677159382179840_twitter', '1178427236686409728_twitter', '1178913839628337154_twitter', '1178764179936813058_twitter', '1178750146995089408_twitter', '1179041911090188288_twitter', '1178361487527747585_twitter', '1178783381934526465_twitter']"
39,"['13465906_gab', '1178878849570021376_twitter', '13896957_gab', '1177940441926385671_twitter', '26892268_gab', '26212911_gab', '13080023_gab', '17315138_gab', '1178829526970830848_twitter', '16575396_gab', '1179013997842051073_twitter', '1178645984206827521_twitter', '1179031842416201729_twitter', '1179097851936329728_twitter', '1178876346635829250_twitter', '1178783093341048832_twitter', '1178996968170893312_twitter', '1178755135830446081_twitter', '1179064112891842560_twitter', '1178857982722920449_twitter']"
40,"['18721090_gab', '25902138_gab', '23018207_gab', '17402205_gab', '15391263_gab']"
41,"['1103311923066490880_twitter', '21920155_gab', '8847756_gab', '26158212_gab', '11794553_gab', '26967794_gab', '7588451_gab', '27697140_gab', '16549215_gab', '4565102_gab', '12869125_gab', '1179059155241332736_twitter', '1178672462587932672_twitter', '27963770_gab', '26212173_gab', '1117944339777359873_twitter', '13298171_gab', '12144804_gab', '26795547_gab', '1178692538850582530_twitter']"
42,"['6016299_gab', '22110752_gab', '21359909_gab', '27513034_gab', '1179060142353997825_twitter', '1178758736929869829_twitter', '1179029653861756928_twitter', '1178821631797538822_twitter', '15078260_gab', '1178842919773581312_twitter', '2624697_gab', '1179066514974093312_twitter', '1178694780680720385_twitter', '22166095_gab', '1179033346489208832_twitter', '1179081634978631681_twitter', '1178840408916467714_twitter', '18827367_gab', '1179095143850356737_twitter', '24790168_gab']"
43,"['27721083_gab', '1170190402357465089_twitter', '24772570_gab', '1104884258601136128_twitter', '1143192346974183426_twitter', '19855213_gab', '19117328_gab', '21674253_gab', '7477063_gab', '26616403_gab', '17279139_gab', '27697140_gab', '24752133_gab', '7238570_gab', '15626639_gab', '25678950_gab', '16163482_gab', '18138686_gab', '1165966377515012097_twitter', '1184976385082871809_twitter']"
44,"['1178996349385097217_twitter', '1178764150811455488_twitter', '1179010444452864002_twitter', '1178823646934122496_twitter', '1178949635647229952_twitter', '1178771954796568577_twitter', '1178953552938618881_twitter', '1179096372479320064_twitter', '1179008255948972035_twitter', '1179041065514389504_twitter', '1178811599118692352_twitter', '1178762446271582209_twitter', '1178778954007810049_twitter', '1178585880115765248_twitter', '1179088669849931777_twitter', '1178720035604271108_twitter', '1177910771470274560_twitter', '1179104620410478595_twitter', '1178500111845904385_twitter', '12918517_gab']"
45,"['1178738812815585281_twitter', '1178490066735288321_twitter', '1178925404448595970_twitter', '1179059422531915789_twitter', '1179084386387533824_twitter', '9831315_gab', '1178699150247878657_twitter', '18875062_gab', '1179000566309150720_twitter', '14288348_gab', '1179104200342622222_twitter', '20448158_gab', '1179079106199203840_twitter', '1179042534510563329_twitter', '18221064_gab', '17825834_gab', '22939146_gab', '12845065_gab', '1178799384886235138_twitter', '1178662127797723136_twitter']"
46,"['4113955_gab', '14644305_gab', '8606091_gab', '5937412_gab', '19067466_gab', '21869208_gab', '23079818_gab', '15872881_gab', '14632082_gab', '27491646_gab', '24329008_gab', '27394474_gab', '14549463_gab', '19376868_gab', '14303118_gab', '15132440_gab', '4665932_gab', '17404475_gab', '11749763_gab', '10950260_gab']"
47,"['7512357_gab', '26974934_gab', '20121173_gab', '26345095_gab', '3396176_gab', '25843233_gab', '24220727_gab', '14589613_gab', '12763421_gab', '22358188_gab', '20606196_gab', '15337734_gab', '17991896_gab', '2867627_gab', '21519792_gab', '1035940_gab', '17646823_gab', '17464469_gab', '16460769_gab', '15481820_gab']"
48,"['1178926045044457472_twitter', '1178715615651086336_twitter', '1178167876303360001_twitter', '1178522769547333632_twitter', '1178344892587741184_twitter', '15337378_gab', '17564174_gab', '1178258350124879873_twitter', '1178903237375606785_twitter', '1178997417456349184_twitter', '1178726692875128833_twitter', '25560967_gab', '25429665_gab', '13370491_gab', '1179014245431877634_twitter', '15729057_gab', '1178948520201637888_twitter', '1179062627319848960_twitter', '1179097073062469636_twitter', '1178851645393920001_twitter']"
49,"['1178302251267477504_twitter', '1178908884578308096_twitter', '1179099136349626368_twitter', '20972048_gab', '1178975200572039168_twitter', '1177610924775088135_twitter', '1179099431016247296_twitter', '1179102047993335808_twitter', '1179096686775414784_twitter', '1178902421625610240_twitter', '1178743019312271361_twitter', '1178822496205889538_twitter', '1179092841164951556_twitter', '20317635_gab', '1178971871011672064_twitter', '1179103843025424384_twitter', '1178827243260395520_twitter', '1178948001655599109_twitter', '12846110_gab', '17433914_gab']"
50,"['6094289_gab', '26801104_gab', '27970724_gab', '13829718_gab', '20551345_gab', '13950843_gab', '12043182_gab', '25944151_gab', '1179001014021689345_twitter', '13484608_gab', '17585108_gab', '14874156_gab', '3336024_gab', '22733217_gab', '18852504_gab', '1178922404753465344_twitter', '1179094037166481409_twitter', '1178486943769939969_twitter', '16618719_gab', '1178842143768678400_twitter']"
51,"['1179084776243945472_twitter', '1179088310448394241_twitter', '1178981521459335168_twitter', '1178815810787319808_twitter', '1179102943670394881_twitter', '11748801_gab', '1178968407565328384_twitter', '11879945_gab', '1178305106116333570_twitter', '3LEG2HW4UFO0MSYCHN08VXVNNHG2F9_nf_1', '1179079786225967105_twitter', '14874070_gab', '1179082498304888833_twitter', '1179079236939735041_twitter', '1178993701995110402_twitter', '1178723030161334274_twitter', '1179100501297774596_twitter', '13655598_gab', '1179069022752645120_twitter', '17137733_gab']"
52,"['1178171578825228288_twitter', '1179000713445142534_twitter', '1178314665211944960_twitter', '1178837846628716544_twitter', '1179051068061294592_twitter', '4436220_gab', '1178958893323636736_twitter', '1179099722025504769_twitter', '1178822503856267265_twitter', '1178752941462839296_twitter', '1179083979317604352_twitter', '1178777366195298304_twitter', '1178880084154834944_twitter', '1179083345554264065_twitter', '1179102987911880704_twitter', '5238165_gab', '1178304006134931462_twitter', '1178682290408431617_twitter', '1178864155249430528_twitter', '1178848346733207553_twitter']"
53,"['1179070345912950785_twitter', '1178778954007810049_twitter', '25520976_gab', '1179058276593483776_twitter', '1178650245523218432_twitter', '26036690_gab', '1178073443742318592_twitter', '27897423_gab', '1179044716945518592_twitter', '1178749750381817862_twitter', '1179051296290168832_twitter', '23334987_gab', '1178765634265636864_twitter', '14549463_gab', '1178273334452203520_twitter', '1178736714140897280_twitter', '1179104792267939843_twitter', '1178746746224156673_twitter', '23101908_gab', '15073757_gab']"
54,"['1179098568428265480_twitter', '21549746_gab', '11003094_gab', '1615443_gab', '24081504_gab', '7646036_gab', '1179015232280154112_twitter', '1178661820569198592_twitter', '1178222483314479107_twitter', '18981588_gab', '27662596_gab', '17112368_gab', '14554352_gab', '1178909126790918155_twitter', '1179095573984694273_twitter', '19456053_gab', '22446944_gab', '1178944696342761472_twitter', '1178784913014841346_twitter', '10167807_gab']"
55,"['26820627_gab', '13278368_gab', '1179034368326565888_twitter', '12295765_gab', '25730290_gab', '24643552_gab', '25715452_gab', '17380277_gab', '11536123_gab', '19332653_gab', '1179080427631448065_twitter', '19746031_gab', '1178992145933459456_twitter', '1178820639886626817_twitter', '1179073601556889600_twitter', '14602552_gab', '20130934_gab', '1179085148182237184_twitter', '1178962666829811712_twitter', '15467484_gab']"
56,"['1179105689186242561_twitter', '9097672_gab', '12192979_gab', '3813106_gab', '12040606_gab', '19277792_gab', '12451432_gab', '20613747_gab', '21127890_gab', '1178468147327729664_twitter', '1178873120804999169_twitter', '1178834338307280896_twitter', '18585453_gab', '17057459_gab', '1178393878686310405_twitter', '20336013_gab', '1178904032406130688_twitter', '21929907_gab', '23973351_gab', '1179093647867949056_twitter']"
57,"['25465320_gab', '22149331_gab', '17080314_gab', '13245701_gab', '17789015_gab', '8333255_gab', '21657308_gab', '18918814_gab', '22549644_gab', '23004524_gab', '26821350_gab', '9617009_gab', '24289781_gab', '22204700_gab', '15465826_gab', '17049940_gab', '19945776_gab', '15121539_gab', '4235205_gab', '23701272_gab']"
58,"['1178508709389127680_twitter', '1178618820229025793_twitter', '1178245926223110145_twitter', '1178102999090188290_twitter', '1179041825056870400_twitter', '1178918089246806017_twitter', '1110205483980341250_twitter', '1178782937652826112_twitter', '22944955_gab', '1179080129022222337_twitter', '1179017460042756096_twitter', '1178920364702760960_twitter', '1178732019632758785_twitter', '1178381149405696002_twitter', '1178689063953600517_twitter', '1178630584320561152_twitter', '15252307_gab', '12370283_gab', '1178708692553756672_twitter', '1178157454783324160_twitter']"
59,"['1179050937148678144_twitter', '1179066633853255681_twitter', '1178850696172584961_twitter', '1179021145682501633_twitter', '1179019613394198528_twitter', '22152349_gab', '1178807964829810688_twitter', '12845065_gab', '19793197_gab', '1179051508505165824_twitter', '1179008341957337088_twitter', '1178836154172375040_twitter', '1177570446889377793_twitter', '1178536278805090304_twitter', '1178877592851619840_twitter', '20447446_gab', '1178428495824859136_twitter', '1179026065869754369_twitter', '1178733596183388160_twitter', '1178895480878751750_twitter']"
60,"['1178651437955371008_twitter', '1178991334125953024_twitter', '1178467517297299456_twitter', '1178534874602496000_twitter', '1178882091985059840_twitter', '1178890242864173056_twitter', '7093626_gab', '1179093450261614592_twitter', '1178980197263138826_twitter', '16771882_gab', '1179025710284967936_twitter', '15513414_gab', '3BS6ERDL938R693HDJHLXA9ERBY6DJ_nf_6', '19096665_gab', '1178759428733952001_twitter', '1178927472487915520_twitter', '1179033597312790528_twitter', '1178700470233075712_twitter', '1179028793035390976_twitter', '1179064687641710597_twitter']"
61,"['25580645_gab', '1187124720208093184_twitter', '10904633_gab', '25867081_gab', '4893156_gab', '1082088434468937728_twitter', '1160816648783159296_twitter', '9223199_gab', '11546421_gab', '1142429386295169024_twitter', '13533955_gab', '8052147_gab', '21492048_gab', '10372292_gab', '19545698_gab', '13362221_gab', '22293953_gab', '15212893_gab', '17708752_gab', '12053814_gab']"
62,"['10510109_gab', '27434693_gab', '18916303_gab', '25552141_gab', '21078205_gab', '7333031_gab', '13771423_gab', '26107989_gab', '26152028_gab', '13102774_gab', '22025922_gab', '20978633_gab', '27187784_gab', '20704125_gab', '25911689_gab', '23154870_gab', '17536576_gab', '10989570_gab', '16277244_gab', '24032034_gab']"
63,"['26699755_gab', '6678426_gab', '1178805995365179392_twitter', '20080085_gab', '11522021_gab', '16561139_gab', '21353838_gab', '24977552_gab', '1179085263143915520_twitter', '13813737_gab', '2892220_gab', '20403583_gab', '1177956379073474560_twitter', '14016158_gab', '23291412_gab', '21359601_gab', '23991722_gab', '1177955817003220992_twitter', '15292729_gab', '10758876_gab']"
64,"['1178838216184479744_twitter', '4034919_gab', '1179081456452288514_twitter', '17104729_gab', '1178370533068550146_twitter', '1179035679776362496_twitter', '1178403986501722113_twitter', '1178666226702270464_twitter', '1178816674428010499_twitter', '1178685949661855747_twitter', '1179073593508077568_twitter', '1178757718791905280_twitter', '11103370_gab', '11632794_gab', '13296171_gab', '1178690890258243589_twitter', '13912589_gab', '1179079915003633665_twitter', '15911604_gab', '1179097703604801537_twitter']"
