annotator_id,text_ids
17,"['ed71tp7', 'edd3hn8', 'eczq1hv', 'eeuxpj2', 'edl2fdy', 'eehpdlz', 'eebp8bp', 'eel6g5c', 'ee4t3ef', 'edlkfkz', 'ee3a3lf', 'edj4jw9', 'edperd7', 'eenx2zy', 'edyde4j', 'efgshy6', 'edn2o9x', 'edfgrvg', 'ef6menm', 'effqtv0']"
18,"['ed2k1fy', 'ede72f2', 'efcj4iy', 'edentrp', 'efavn0v', 'edeqp9i', 'edcis6q', 'edp3os0', 'efdxlik', 'efgrkld', 'edl6o63', 'ed9mdcr', 'ef7p0ql', 'edhj6fm', 'eepv2dm', 'eejp20m', 'edt4w9l', 'eeq25z4', 'eczbuvi', 'eehccmu']"
19,"['edga3rn', 'ed2gw8b', 'edr1k22', 'ef3ty2l', 'ee3p2nq', 'ed457ta', 'eew6jl6', 'eecdry5', 'ee0tn3x', 'ee3zf31', 'ed4nryi', 'ee21cid', 'eepitil', 'ed9kmbb', 'edhmved', 'eesnjph', 'ed6ovzw', 'eea7t56', 'efa5rgz', 'ed5fsfm']"
20,"['eezubel', 'edt1e9t', 'ed3zjkm', 'ednxudl', 'eepn62z', 'ee46vj7', 'ee1cmiv', 'eekdsmx', 'edkbd9t', 'eejrwhw', 'ee7oaih', 'edwq5kh', 'eed4ona', 'eerwzxu', 'ef4frq4', 'edhv2hq', 'ed6z7y4', 'ed4l4wr', 'eevxklc', 'ef0vdlp']"
21,"['ednk5rc', 'edoe3tl', 'ed0m4i1', 'edailsk', 'ee362ew', 'ef80qr5', 'edgx1r3', 'edfx5rt', 'edfhekv', 'edv0d0o', 'efapyp0', 'eepixdk', 'edbxfgg', 'ee3tmzl', 'eepxucv', 'ed98zef', 'edecfaj', 'ednuy9v', 'edicdzu', 'edk0few']"
22,"['eczs8ld', 'ef1scx0', 'eei0gvc', 'eddcyu6', 'edza7rh', 'ee1qgh4', 'ed1j6oz', 'edcj1kb', 'ed0j3lf', 'ed6hla8', 'edyf2ke', 'ed8kzf1', 'eeavko5', 'eeyrqac', 'eerjoop', 'edbo03k', 'eeg999p', 'efh90hl', 'eemwbay', 'eesng42']"
23,"['eebx6p2', 'ee21jkv', 'edbqp80', 'eeq8m71', 'edwamw7', 'eezu6jv', 'ee7vv35', 'edtrjvf', 'efep4mj', 'eeaf599', 'ed22kqf', 'eevv88b', 'eeje7lf', 'edspn7b', 'edz52lz', 'ee2s7o7', 'eenjfmj', 'edn3p80', 'efexu3f', 'eebjirw']"
24,"['ed8kb9o', 'edxxfaz', 'eedlm62', 'eesz0jv', 'edm90os', 'eezlpdu', 'ef21tmj', 'edg1iwk', 'edcb15c', 'ee1294q', 'edulesp', 'ed1cown', 'ed5zums', 'eee7y95', 'eeqnpwc', 'eekfam2', 'ee0kfmm', 'eelzwga', 'edw2p8t', 'eecczjl']"
25,"['ed3o4v3', 'ef8gmd7', 'edomif5', 'edm6udd', 'ed6vj83', 'eefvjbd', 'edzsswp', 'edq5qhn', 'ee6w9m6', 'edrsue1', 'edc9ezi', 'eedt1o7', 'ed2or63', 'ef6wc2e', 'ed6baxy', 'eetk13g', 'ef0j5rt', 'eeqnh91', 'efh3pqe', 'eealr4f']"
26,"['ef4qf89', 'ee2fqfh', 'edeqmkt', 'ef6qvnx', 'ee0t7zo', 'edlf4gs', 'eev029m', 'edkwkb6', 'efghgcv', 'ef3qvbg', 'edhf3lc', 'efarslh', 'eczf05d', 'eea4vud', 'eeeh3hi', 'ee9o5xn', 'edcfw7m', 'eeeg660', 'ed3n5hv', 'efauuct']"
27,"['ed7f2g9', 'ed196k4', 'ee0ly2z', 'eeictdi', 'ee2s41x', 'ed3k7tr', 'eevxqzo', 'efdodrp', 'ed2itz2', 'edsvmnx', 'ef02kav', 'ed2b17j', 'ef7esig', 'ees1e3q', 'eesalfv', 'edsnahg', 'eeibfsv', 'efaz22w', 'ee4rp0j', 'efddjgj']"
28,"['eev4gkp', 'ee7x0zj', 'edkwm2x', 'ef9pqgb', 'ed9ye5a', 'efghgcv', 'eeb35g1', 'ee3ynix', 'ee47dou', 'efcg1wq', 'ee67jkf', 'eer9qea', 'ed9nxwu', 'eeaflcc', 'efgk8la', 'eeism9o', 'edljn2d', 'eebuqdl', 'efbh0zr', 'ef68s0b']"
29,"['edlggxy', 'ef932d7', 'edzrxe2', 'eeceseo', 'eel4721', 'edbixcv', 'ee5zvi7', 'eef0879', 'ed3pbjr', 'efb3qwa', 'edf8dxu', 'ed0fszp', 'edux6vl', 'edtr46j', 'eejlm6t', 'eeg4b15', 'eez33s9', 'eelvb09', 'eevwtnq', 'ee29r98']"
30,"['edrmgyd', 'eew7gcv', 'edoo7ro', 'edzicev', 'edhyi5p', 'ef4x5ph', 'eeufnhh', 'ed3zqsk', 'eeqan7q', 'edc5m9d', 'edyhvzr', 'eeu5w3h', 'eehnmkx', 'ed6jnls', 'efe7jp0', 'efh1u5b', 'eeq378j', 'edvxo81', 'edkeo9u', 'edqgi71']"
31,"['edeqajh', 'edt70kg', 'eeqil80', 'edblxcp', 'eejnz81', 'eehra8b', 'ed4hvmx', 'eexh2dw', 'eeuqtvk', 'eea17fw', 'ed3yiz5', 'eencbzn', 'ef4d2no', 'eecla22', 'edx4np7', 'eefng6q', 'eedzxk9', 'eelen0k', 'ef4beot', 'eezlxzl']"
32,"['eferh1u', 'eessxu5', 'eeyarmf', 'ee6258c', 'edkzlgx', 'ed8pwmh', 'efez5o2', 'eeyte3c', 'eeea9o9', 'ef4jwl4', 'eepjk61', 'eena62l', 'eepykdr', 'edupduk', 'eexjijh', 'ed8elm4', 'ee2pt5b', 'ee71ihk', 'eeuxm0t', 'ef1ayvn']"
33,"['eetdvu9', 'efftmco', 'edws4jx', 'eebx5zk', 'ed1ekg5', 'eeseq9l', 'eemc2ti', 'efgcnaw', 'eexsa2n', 'ef0gn36', 'ee31th2', 'edq7saj', 'edzbex7', 'eee5ua0', 'efekf1r', 'eec2upx', 'eewgje9', 'ed4coog', 'ee9uyrp', 'ee1n94d']"
34,"['edpnn8a', 'ediiavm', 'eda6yn6', 'eeuobe1', 'edoym6a', 'eddevc6', 'eeg1jam', 'edw2ymu', 'eeq6u4m', 'efh337s', 'eedht8c', 'ef6gmbb', 'ee9c7xk', 'eeyfudv', 'edk0zdw', 'edoptyy', 'eegfnlb', 'eel5os8', 'eeztoed', 'eehxw06']"
35,"['ef0y67l', 'ed1iy5w', 'ef78w8k', 'eeedg85', 'edkwp2v', 'eeao3ne', 'edprg06', 'eefg6qb', 'efbnrdh', 'ef1a5hz', 'eeru0t2', 'edzavxg', 'ef23px4', 'edmb2ug', 'eep5dbx', 'ed2tf3x', 'edc5p8u', 'eda5mpu', 'edaa2vj', 'efg533i']"
36,"['ed1h7ro', 'ee240jk', 'ees17bb', 'ee2dns2', 'efe1ooy', 'ee3fd5t', 'edroive', 'eetiwwn', 'ee8yoet', 'eeegg5k', 'edkuvt6', 'edcn59s', 'ef1gddi', 'eelkdol', 'ee5vnjw', 'ee0v61m', 'edi9cu5', 'ee8tnq6', 'edgvfe2', 'eeof8t8']"
37,"['edr3p2l', 'eeq99nk', 'ee3tp3u', 'ed35n7z', 'ecze4ws', 'edlgqjl', 'eel76qe', 'eegt0p6', 'edjjckn', 'ed9k851', 'eepz2h8', 'ed12pgq', 'edahch6', 'ee1t3d5', 'ef5d4hc', 'eecoca2', 'edmhe3l', 'ed9594m', 'edm3fe6', 'ed2jmiu']"
38,"['eew2sdy', 'ee5sraz', 'eenpmsk', 'een174o', 'ef8cqyj', 'ed2ahl4', 'efbinm8', 'ee692ct', 'ed8vqt2', 'ee29kyq', 'edcxuid', 'ee73ge8', 'effm2yv', 'ef9a1z6', 'ed9873u', 'edjxh8l', 'eemlapj', 'ed01obo', 'edf8pfk', 'ee34io9']"
39,"['eerv0m6', 'edxnzsf', 'ednal6j', 'eesnlsb', 'edq37to', 'ef4dmyg', 'ed74jc9', 'ee0cc5k', 'edqwha5', 'eczrfbq', 'ed2v6t1', 'ed23yjz', 'edt9mpk', 'ee6puke', 'edgk0rz', 'ee7m9oa', 'ef6oprl', 'ed3kymg', 'ef70yg7', 'edbhexs']"
40,"['eeg9hgy', 'ef7zxej', 'ed6640c', 'eemyz11', 'ed5kii9', 'ed5r0i1', 'eeaopd2', 'ef4hd8o', 'eeqr8n9', 'eedkb9e', 'efg25dx', 'eel3u2l', 'ee6l4ts', 'edwo0oe', 'ee0waa7', 'eempufb', 'eez68h9', 'ee48rqi', 'ede4edj', 'ef48ooz']"
41,"['ef2wgm4', 'efejeux', 'edb0aie', 'eesajki', 'ef9kvhp', 'ee39qac', 'eegosja', 'eeiead3', 'edo21wd', 'eeluyf8', 'eewwnt7', 'eepf1aq', 'edul6oe', 'eecgm4j', 'ed6yqlh', 'eeqy66m', 'ed4kmp8', 'edwn6ow', 'ee3twmx', 'edr6gfw']"
42,"['ee28tdb', 'eetjwdz', 'efeg032', 'eez65g0', 'eczbjn8', 'edcyvbz', 'eet2ewq', 'edsysfm', 'eff1js7', 'ed4bh9f', 'ee1nw8s', 'ee7dlc2', 'ed42qi0', 'eejeh4q', 'ee6e7v1', 'ef56vdl', 'edfmsv8', 'edu2r73', 'eeuc6pc', 'efb623v']"
43,"['ee39okc', 'ee1pft2', 'effgrgh', 'eet6qhr', 'edcpjhn', 'ee09ar7', 'eeyqhw3', 'efc2egu', 'edac7nn', 'efcg0d7', 'ee4gozf', 'ed4q26x', 'edwneja', 'eey5ppz', 'edc5bm6', 'ee6wta6', 'eed4511', 'ee98f1s', 'efbsy8v', 'eea98iz']"
44,"['eedmy36', 'eeutvf8', 'edieewl', 'ef3uwi8', 'eeu8adm', 'edpzkd1', 'edsyska', 'ee1q5e3', 'edqux2t', 'ee2qwfw', 'eevq9ae', 'ee4sgjk', 'eexrqlw', 'eeqs1j9', 'ed976uz', 'eek6l2f', 'eexmmdc', 'edycdao', 'eell9m4', 'edla0hj']"
45,"['efe2plx', 'edwnkdq', 'eexesdd', 'eehdhcm', 'ee6vvfd', 'eec0rfi', 'ed0fie4', 'edldwd3', 'ef6pa0v', 'edc7ohw', 'eegc9ek', 'edfumvc', 'ed79hg8', 'edgd8ab', 'ef8mcta', 'edkoii9', 'ee5is72', 'eeafu97', 'ed3b67g', 'ee96s50']"
46,"['ee7j482', 'efbmo9t', 'eeug6do', 'eeyps15', 'edrsxim', 'edho46b', 'ef40i9s', 'edlyyye', 'ef8aaba', 'edxrgjo', 'eexsi4y', 'ee8vqqy', 'efesaq8', 'edmw1w2', 'ef91jtr', 'edgtrb7', 'eebz3lb', 'edkbd9t', 'efejctc', 'edvhfoh']"
47,"['edbrc3y', 'ee17w15', 'edvzuro', 'edaq9ar', 'ed9xr9z', 'ef82uux', 'ef1aj2l']"
48,"['ed0uebn', 'ef73maf', 'eejzrth', 'edf9u5y', 'efgbc0a', 'ee6rrod', 'eeg52n0', 'ed8tqe0', 'eddyjh3', 'ee12vou', 'eddj86r', 'ef52l20', 'ee17nw4', 'ee4fdk5', 'ed4714r', 'ee3bucm', 'edzovdp', 'ed8zu2a', 'eez1dlb', 'ed0i62x']"
49,"['eecrcld', 'eefnrz6', 'ee6se9q', 'efetf41', 'ed6kudv', 'eenuouw', 'edhrxvs', 'ee07scc', 'eeah80k', 'eex3gjp', 'eefxhdq', 'eds97rd', 'ef3nn64', 'edcwf39', 'eehetjj', 'eevew50', 'ed8tvqs', 'ed05eho', 'edbejk9', 'ef1nq6q']"
50,"['efb4kns', 'edfe1cj', 'ee41fyp', 'efg5q64', 'eczfbty', 'edxxzpy', 'ee86lzb', 'eemh9a3', 'ed9neqz', 'eeenqmk', 'ed3506v', 'efg64kv', 'efeuvbz', 'eeg6sqq', 'edqihj5', 'edri0r1', 'eczdawv', 'eddduk0', 'eefasnl', 'edbd221']"
51,"['edl42r4', 'efh0jou', 'ef8k327', 'ee4pw6s', 'eczjkgr', 'ednk85a', 'edh8c4x', 'edg08nn', 'eecfrrm', 'edeqe8w', 'eerhhsn', 'ef720l1', 'edmxf7k', 'eda3v3h', 'ef3c530', 'ee7csfu', 'ee81gi9', 'edo0rxr', 'ednjt02', 'eel7x3r']"
52,"['eez8bvj', 'eel9mio', 'eei4b7a', 'ee5yg0f', 'eequfwj', 'edr6k2n', 'eedj4au', 'ee3iueq', 'eeg4c54', 'ed9lbup', 'eek34md', 'eel7gna', 'ef7udh4', 'eesazi0', 'eew80y7', 'edaxrdt', 'effpi9s', 'eeuyojj', 'efgk1x9', 'edxrfby']"
53,"['eerhtfb', 'eera05j', 'ee84bjg', 'eerjw6c', 'eea53d5', 'efawt35', 'efeiyqj', 'ee5d8fa', 'ed5ra1m', 'edikja3', 'ed7q41c', 'edi22ty', 'eetm9of', 'eeanz9f', 'edzllx2', 'eetxm8q', 'efepvmm', 'eejhrdw', 'ed3u6vw', 'efgshy6']"
54,"['ef6k489', 'eeanhc2', 'eedaspx', 'edj5o87', 'ed38a3z', 'efef7wk', 'edn32r7', 'edbxfgg', 'ed7xku2', 'ee4ed6j', 'eepucy9', 'eelgsh2', 'edqhr20', 'ed3oxm7', 'edgrq4k', 'eecam40', 'efak2g9', 'edm8w24', 'eezefmu', 'eerpftu']"
55,"['ef9yw45', 'eeo1gb9', 'edtzpjk', 'edroo3g', 'ee1ogcw', 'ef5btbv', 'eel1j5j', 'efgr0sg', 'ef2183j', 'edxxysi', 'ed6zuzu', 'eemrwye', 'eeyyq99', 'edisuzq', 'ed5vzpz', 'eedhktm', 'edos8ct', 'ef28hya', 'eetqm4a', 'ef3kbs8']"
56,"['edg3p8g', 'ee7q1kq', 'eeqn53u', 'eebg93r', 'ed2noxb', 'ee65m8u', 'edf2ecc', 'ee81jna', 'edbj3jv', 'efayfae', 'edramvm', 'edyh31u', 'ed6sntb', 'ee4p8ut', 'eetrtw2', 'eezgm9w', 'efb6i6p', 'eeu5xx7', 'efg2j2z', 'ed8oey5']"
57,"['eetakwe', 'ed8wy02', 'ed4kpj0', 'ef6gvdx', 'ed43vek', 'ed6g72x', 'efernt1', 'eedc06f', 'eedl6e1', 'ee4v3ts', 'eelfo90', 'ee7ahjs', 'eer3ohm', 'eetkfdz', 'ed0jdzm', 'eesyeqk', 'eetmfxy', 'ed9x026', 'eedcnbd', 'ef49beq']"
58,"['edr3axd', 'efan4tt', 'ed73m7e', 'eeguj4w', 'eelmaa4', 'ee1vtaq', 'edla0hj', 'edlxqoe', 'eewp0z3', 'ee28968', 'edj4jnz', 'edlols7', 'ee9lc8g', 'edin0qx', 'ed6ld3f', 'eegi1e5', 'eei59lc', 'eemc7ni', 'ef57u8z', 'ef4jxwk']"
59,"['ed648jq', 'eepeuzv', 'edjulyv', 'ee824ej', 'ef7wfmb', 'edbc65z', 'eev1ygb', 'edvlm5a', 'edn92jb', 'edks7bu', 'edcgrvs', 'eeqxv0u', 'ef6xvgp', 'edbaal4', 'efa8e8t', 'ed6gbmd', 'ede9m39', 'ed6ehsz', 'eegvgyw', 'eeqyl6t']"
60,"['eexoo1z', 'ed6z11m', 'ed2azak', 'edd73qc', 'efc4cnf', 'efhahyp', 'edic5x1', 'edt0edq', 'ee65e40', 'ef94kaw', 'ef59qm6', 'eemuitm', 'edmgm99', 'ed4bwcs', 'edwyd65', 'ednrxbf', 'ee8ctxm', 'ee4tucn', 'ed1cmp1', 'ee81vym']"
61,"['eewg3f7', 'edz1y9b', 'edntna3', 'ed1gxcf', 'eer8td5', 'eesrbo3', 'edge00c', 'eeeaw8j', 'eeg7b89', 'ed25gzi', 'ede3p0k', 'ee1vg59', 'edqkkzc', 'efe39wm', 'eebdmn2', 'ef6gf2p', 'ed70i2q', 'edp99ub', 'efh8gxu', 'edzz0i1']"
62,"['ee8zw83', 'edqo683', 'eefbymp', 'eegnpf0', 'eevo3p7', 'ee8vydn', 'edww1xk', 'ef6oprl', 'ednn9ui', 'edej9qa', 'ee6k26o', 'edo362k', 'eduaska', 'ee8faoi', 'ed90jad', 'ef06b43', 'edlbvio', 'eempxa7', 'eed90ay', 'ee26933']"
63,"['ee5ei1l', 'eekn9ce', 'ef55xyv', 'eff255g', 'eet0p4e', 'edgksoe', 'ee0y6sb', 'ef0udgg', 'eezxm7h', 'edvt563', 'eeidcts', 'ee6s854', 'ee8o7eh', 'edcij92', 'ee87jjz', 'ee01vnr', 'efe06eo', 'eef1byg', 'edz3g17', 'eeryhd4']"
64,"['ed9udb9', 'eeqfo4k', 'ednxq19', 'ee2u5tv', 'ed0ofb6', 'eek90ob', 'eet7krz', 'ef4qba4', 'efdhza7', 'edis2h9', 'ed9cfbb', 'ed2tnn8', 'eeb7cws', 'eee5897', 'een20op', 'ee3i7ok', 'eduimxm', 'ee0bbx4', 'ee626xi', 'edeu7ff']"
65,"['edptcc0', 'eecm2pi', 'edzoi3q', 'edszr50', 'ed63csu', 'eecg4d6', 'edkwym4', 'efh4b7n', 'eddo15s', 'ef68nzj', 'eeyypz0', 'een14sg', 'efellki', 'eefrq8h', 'ed2dvob', 'ed7wxc9', 'ee5gal8', 'efcdij5', 'efcc9c6', 'ed9tqt3']"
66,"['eeadlfa', 'edtmgdk', 'ef4i70v', 'eethrt6', 'edz66uj', 'efejcp4', 'edn18yu', 'ed0mwzs', 'ef6b3xp', 'eem2b00', 'ef1wysr', 'edfi8eu', 'ed71bw9', 'efbsy8v', 'ed635m3', 'ed9rp2v', 'edz5rln', 'eey34o8', 'edn9gw3', 'eevfn1s']"
67,"['edap5be', 'edwgmnm', 'ee00a4a', 'eez3nop', 'eevy8id', 'ed1k0vz', 'ef8qyrt', 'ednc4qz', 'edaeja3', 'ef1m9la', 'edem6q7', 'eeqb4x1', 'ed9trpj', 'eetru8m', 'efclxjc', 'ee9td8y', 'edmh4it', 'ee62nkv', 'ed2hx8v', 'eel3qgk']"
68,['efcldxm']
69,"['eetc6db', 'edat48r', 'ee8t2u6', 'edylb0w', 'ee92pfl', 'ee5fo8r', 'edvznox', 'ef7spto', 'efbghx2', 'eespjz7', 'eeetq1l', 'ed3zbgg', 'edp1kck', 'edd6rgt', 'eenvj8r', 'eelitmw', 'ed5eif6', 'eeen4hx', 'eeuiy66', 'eff05p8']"
70,"['eei9mif', 'ef5jahi', 'ed0hqrq', 'edq8wfk', 'efgaso4', 'ef7acw9', 'eef3mzz', 'edjs68m', 'efa36cl', 'eed839x', 'ed6y43m', 'ed1gvuy', 'edpc5qv', 'efdect8', 'eeyq3lu', 'eem39ws', 'ef73140', 'ednlx5b', 'eegarul', 'ee1gr5f']"
71,"['eentvh3', 'ees0whg', 'edki307', 'ee1e9i1', 'edp515p', 'eepn7ov', 'ed0ybr6', 'eeq8tpj', 'ef2qzjl', 'eeaabmq', 'edgy9hp', 'eefjd6c', 'edk6e8j', 'ee77m9p', 'ef43udf', 'ed4ngvp', 'edtaj28', 'ee4sqyh', 'eep5xry', 'efe6ilq']"
72,"['ef5ipm1', 'edy44qr', 'eda532r', 'ee6oclr', 'ef2o4ur', 'ed53trw', 'ee8zh2b', 'edtv08i', 'ef1zyty', 'edu77h4', 'ed41tx4', 'ed9uvwi', 'ed7k087', 'ee3hy4t', 'edvu0ci', 'edk1m7u', 'ee58n75', 'ee2znq1', 'edckha9', 'ed6gjbx']"
73,"['ef1os8g', 'edlni45', 'eddtsoh', 'eebie59', 'eem32qe', 'ee0j4pc', 'efaunrh', 'edybh6l', 'eewevfh', 'eexrqlw', 'ed5qhsz', 'edq4pts', 'ed8adkk', 'ed9hm9b', 'ef6goma', 'eeuumjf', 'ef6zmvq', 'eeq7pk7', 'eeawhph', 'eezoc14']"
74,"['ed4kb1x', 'edhq9fy', 'ee0v0sn', 'efdtvg5', 'ef29fk2', 'eer0vbd', 'ee0l9nq', 'ednpbcq', 'ed41u13', 'edxlvek', 'ef4qayy', 'edjgm22', 'ed4gxf4', 'edv4l8o', 'ed86t6r', 'ef6wfio', 'ee4lhoq', 'edi09hy', 'edku4fq', 'efaw135']"
75,"['ee1ujvb', 'ef3mm6e', 'efcdne0', 'edoln2q', 'eeypcfw', 'ef9jqet', 'eehrk8u', 'ee1utpx', 'ee9kmdf', 'ed2pqq3', 'ee0htpn', 'eepe3me', 'efb495g', 'edketez', 'eczqke5', 'efdl4z2', 'edri420', 'efbnhfy', 'edmqgwx', 'edrp8ad']"
76,"['ee8o264', 'eekq5i2', 'eec9t9e', 'eee8jky', 'ed3kl8z', 'ef42c14', 'ees79uz', 'ee6ynb2', 'ed8lcbr', 'ee7ka2f', 'edslyqc', 'efde96j', 'ee568an', 'eeveguh', 'edh91tz', 'eexjz4t', 'eerai0v', 'ed7q8la', 'efg0sxd', 'ed4b2l1']"
77,"['efdbvut', 'eda8pj6', 'ed1q41o', 'efdyz0m', 'eey7373', 'eertu0f', 'ef2r1oc', 'edov5np', 'eeaveb6', 'eehwnpr', 'eeq6pcn', 'edrqeoa', 'ed7e5o4', 'ed7z9wl', 'edup2m7', 'eeru81g', 'eeav9jq', 'edsx6gy', 'eegzwdv', 'edv18r4']"
78,"['ee8yksx', 'ed689ui', 'edpgrl4', 'edyltyu', 'edop5hl', 'eezubi9', 'eeypa8q', 'ed8zlo8', 'ee6vxj7', 'ee0mmso', 'ef6gvdx', 'eeuufi7', 'ed9ijlz', 'efej13y', 'edhpq5m', 'eewk4pi', 'efh5ume', 'ee8hh91', 'ef7rbgq', 'efa9tad']"
79,"['effdfdu', 'eee4s5s', 'edm6lfo', 'ee14dr5', 'eeeg660', 'eeiiqlz', 'ed44yvt', 'edhfomd', 'eduun99', 'eddjj3o', 'eds2f9y', 'ef5ekuj', 'ef02kav', 'eexcpmf', 'ee51fsi', 'eegwzjr', 'edhdi2t', 'edl1de7', 'eee0ylu', 'eeb36dy']"
