annotator_id,text_ids
18960682,"[2327176508, 2164631968, 1740356717, 1739472060, 2327177310, 1739449314, 1739459628, 1739457683, 1739463176, 1739467341, 1739459663, 1739451042, 1739459332, 2164631631, 2046134424, 1739467008, 2164631604, 2327177837, 1739467671, 1739472208]"
19294877,"[1739456524, 1746244822, 1739458707, 1739460592, 1739457465, 1746210509, 1739451929, 1739445453, 1739466066, 1740356708, 1739447677, 1739451821, 1739460510, 1739464607, 1739472595, 1748651782, 1739445184, 2046134572, 1739456859, 1739456931]"
19302668,"[1739455258, 1739444605, 1739462891, 1739456156, 1739463063, 1739463105, 1739464786, 1739459343, 1739456541, 1739455480, 1739454386, 1739440436, 1739454338, 1739453389, 1739449909, 1740356724, 1740356721, 1740356705, 1739465996, 1739453575]"
19425875,"[2327176957, 1747058584, 2327177479, 1739470473, 1739457242, 2327178622, 1739464567, 1739469625, 1739456643, 1739447861, 2327176682, 1739450936, 1739447525, 1739450598, 2327178258, 1739465810, 1747075518, 1739455482, 2327178534, 1739447747]"
19638651,"[2327177023, 2327210819, 1739463507, 2327176917, 1746210517, 2327212003, 1739447170, 1739464199, 1747075518, 1739466306, 2327209998, 1739448999, 2327206715, 2327178870, 1748704995, 1740356719, 1748704994, 2327208068, 1740356710, 1739464791]"
20109169,"[1739441665, 1739441452, 1739440437, 1739441536, 1739441668, 1740356710, 1740356713, 1740356703, 1739441419, 1740356702, 1740356718, 1739440443, 1740356715, 1740356722, 1740356722, 1740356724, 1740356710, 1740356726, 1739441219, 1739440426]"
20225558,"[2254074288, 1800633165, 2046134372, 1739469968, 1812102888, 1812103229, 2327176237, 1746240486, 1739463280, 1800632846, 1740356711, 2327204357, 2046134363, 1812102836, 1739444208, 1812103125, 2046134369, 2254074866, 1746210508, 2254075126]"
20512953,"[1800629104, 2164632059, 1812102971, 2319155954, 1812102909, 1739440871, 2327203862, 1740356725, 1800629030, 2319156338, 1739442860, 2327196922, 2327197066, 2327176278, 2327177674, 1739460859, 2319156232, 2319157189, 2254074902, 2327197531]"
21088425,"[2254075094, 2327195256, 2327177036, 2327176481, 2254074923, 2327195440, 2327195187, 2327196947, 2327195450, 2327176268, 2327195315, 2254074146, 2327176488, 2327176296, 2254074441, 2254074868, 2327176962, 1812167118, 2254075110, 2254074321]"
21269635,"[1739461127, 1739467922, 1739471118, 1739467337, 1739457533, 1739448179, 1746210510, 1748672536, 1739451907, 1739444916, 1739467684, 1739458444, 1739447774, 1739455830, 1739447396, 1739457683, 1739454312, 1739461863, 1740356692, 1739465343]"
21436206,"[2327176724, 2327177657, 2327177310, 2327176959, 2031090969, 2327177114, 2327178663, 2327178532, 2327178906, 2327178732, 2327178974, 2327177716, 2327176936, 2327178761, 2327178560, 2327179061, 2327178367, 2327177205, 2327176703, 2327178652]"
21459945,"[1739445825, 1739441724, 1739449952, 1739461298, 1740356730, 1739462501, 1739443878, 1739456874, 1739461209, 1740356725, 1739450301, 1739452934, 1739468891, 1739443238, 1739470053, 1740356717, 1739472006, 1739451730, 1746210519, 1739469462]"
21785776,"[2327210391, 1739440419, 2327197224, 1740356693, 1739441602, 2046134641, 2254074257, 2046134775, 2254074484, 2327206737, 1739461329, 2254075041, 1739455639, 1739465309, 2046134458, 1739456194, 2254074575, 2327195381, 1739446174, 1739449942]"
22095664,"[2164631767, 2164631631, 2164631566, 2164631587, 2164631783, 2164631995, 2164632039, 2046134415, 2046134458, 2046134451, 2164631608, 2164631544, 2164631572, 2164631558, 2164631883, 2164631629, 2164631775, 2046134325, 2164631590, 2164631602]"
22345789,"[2046134325, 2046134639, 2046134572, 2046134806, 2046134528, 2046134817, 2046134782, 2046134377, 2046134458, 2046134441, 2046134647, 2046134548, 2046134509, 2046134777, 2046134557, 2046134700, 2046134727, 2046134415, 2046134549, 2046134500]"
22431902,"[1812103105, 1739441028, 1739441044, 1739445874, 1739440420, 1800633209, 1739454213, 2046134429, 1739457357, 1740356710, 1739441460, 1739446616, 1812103056, 1739466341, 1739441451, 1800633458, 1739441273, 1812102562, 2046134631, 2046134452]"
23144069,"[1739464738, 1739470110, 1739464692, 1739465345, 1739470856, 1739465455, 1739452177, 1739447067, 1739472030, 1740356722, 1739458539, 1739448858, 1739459178, 1739450259, 1739440434, 1739454973, 1739458385, 1739449290, 1739471307, 1739470310]"
23510133,"[2327176812, 2327177354, 2327178620, 2327177340, 2327177705, 2327177331, 2327179268, 2327176574, 2327176920, 2327177397, 2327177960, 2327177501, 2327178207, 2327177419, 2327178691, 2327178852, 2327176278, 2327178077, 2327177743, 2327176935]"
23583649,"[2046134787, 2046134523, 2046134500, 2046134458, 2046134325, 2046134415, 2046134537]"
25129674,"[1740356721, 1739442527, 1739443405, 1739442105, 1739442470, 1739442734, 1739443186, 1740356701, 1739441774, 1739442226, 1739442943, 1739441958, 1739442103, 1739443625, 1739440435, 1739440436, 1739442800, 1739443245, 1739441702, 1739442971]"
25278366,"[1739445757, 1739469466, 1739448997, 1739469294, 1739440424, 1739459972, 1740356722, 1739455883, 1739449914, 1739472071, 1740356721, 1739462024, 1739462435, 1739469973, 1739468110, 1739458638, 1740356715, 1739457592, 1739460133, 1739451965]"
25408325,"[2046134842, 2046134486, 2046134478, 2046134523, 2046134791, 2046134377, 2046134787, 2046134699, 2046134471, 2046134843, 2046134325, 2046134728, 2046134447, 2046134703, 2046134483, 2046134500, 2046134602, 2046134537, 2046134544, 2046134707]"
25658839,"[2046134532, 2046134537, 2164631892, 2164631662, 2046134591, 2046134707, 2046134688, 2046134325, 2046134458, 2046134782, 2164631666, 2046134761, 2046134503, 2046134644, 2046134600, 2046134689, 2254074383, 2046134743, 2164632053, 2046134596]"
26024737,"[1748704994, 2319157099, 1739468886, 1739440884, 1812166802, 1739457037, 1739447071, 1800633141, 2164631673, 1739440808, 1800632951, 1739441371, 1739441527, 2319158076, 2327197215, 1800632725, 1800632753, 1739448632, 2319156934, 1739441183]"
26957039,"[2046134646, 2046134416, 2046134356, 2046134332, 2046134415, 2046134614, 2046134373, 2046134323, 2046134339, 2046134514, 2046134804, 2046134350, 2046134671, 2046134377, 2046134329, 2046134374, 2046134787, 2046134780, 2046134423, 2046134523]"
27504414,"[1739441747, 1739442911, 1739443536, 1739442115, 1739441800, 1740356723, 1739441716, 1739440435, 1739443564, 1739442250, 1739442179, 1739442003, 1739443125, 1739442249, 1739442881, 1739443114, 1739440432, 1740356717, 1739442060, 1739443648]"
27748798,"[2164631916, 2164631875, 2164631967, 2327177644, 2046134556, 2046134426, 2164632155, 2164631973, 2046134465, 2164632011, 2164631904, 2164632015, 2327176878, 2327176682, 2164631920, 2046134836, 2327178180, 2164632146, 2164631932, 2164631792]"
28521374,"[2254074510, 2254074977, 2164632145, 2254074891, 2254074970, 2254074555]"
28524232,"[1739440413, 1800628997, 1800629010, 1740356719, 1740356727, 1740356708, 1740356726, 1800629016, 1800629100, 1800628994, 1740356729, 1739440420, 1800629065, 1800629107]"
28810858,"[2164631933, 2254074446, 2254074982, 2254074878, 2254074363, 2164631687, 2327195304, 2327196166, 2327197501, 2327196928, 2254075044, 2254074437, 2254074314, 2046134385, 2254074746, 2254074845, 2327177766, 2164631915, 2254074309, 2046134412]"
28813722,"[1739453058, 1739464394, 1739440448, 1746210504, 1740356703, 1739444822, 1739455384, 1739471614, 1748675881, 1739446973, 1739440421, 1739440438, 1740356714, 1746210517]"
29035493,"[1739444644, 1739471288, 1740356711, 1740356722, 1739440429, 1739457340, 1739452111, 1739454519, 1746210504, 1739462386, 1739448686, 1739452391, 1739463141, 1748648944, 1739448996, 1739470640, 1739450458, 1739466971, 1739448529, 1739458551]"
29044976,"[1739467484, 1739465390, 1739448165, 1739456208, 1800632704, 1739458410, 1739451988, 1739463697, 1739464733, 1739463613, 1800632710, 2031090980, 1800633047, 1800629085, 1812168595, 1739445259, 1739472072, 1739453417, 1800629016, 1739470305]"
29155723,"[2254074453, 2254074504, 2046134825, 1739448502, 1739457833, 1739463301, 2254075038, 1739472595, 1739460025, 1739464050, 2164631628, 1739451598, 2254074541, 1739463629, 2028122013, 2164631648, 1739453549, 2254074199, 1739445700, 1739447100]"
29289135,"[2327195556, 2327197871, 2254074280, 2254074267, 2254074232, 2327196750, 2327197345, 2327196537, 2254075005, 2327197744, 2327197066, 2164631892, 2164632067, 2327197823, 2327195357, 2327197648, 2254074587, 2327197219, 2327195418, 2327195661]"
29610794,"[1740356715, 1740356706, 1740356724, 1739440419, 1740356703, 1740356697, 1739440426]"
29985927,"[2327214804, 2327210025, 2327212089, 2327213400, 2327203886, 2327213069, 2327206314, 2327207648, 2327212788, 2327214736, 2327214047, 2327208050, 2327214075, 2327215108]"
30145358,"[1739467828, 1739446986, 1739452066, 1739440443, 1739446087, 1739452246, 1739451155, 1739450227, 1739447110, 1739451586, 1739440414, 1740356731, 1739454866, 1739460037, 1739448854, 1739455886, 1740356693, 1746210502, 1739472325, 1739467669]"
30398579,"[2046134774, 1739460555, 1739472073, 2046134499, 1739447926, 1740356734, 1739457055, 2319156912, 2164632082, 1739465243, 1739461268, 1739453089, 1746210501, 1739452294, 1739444021, 2164632106, 1739455899, 1739452032, 1740356715, 1739444274]"
30461491,"[2046134471, 2046134542, 2046134478, 2046134515, 2046134787, 2046134415, 2046134730, 2046134761, 2046134707, 2046134458, 2046134516, 2046134514, 2046134796, 2046134673]"
31193024,"[2046134492, 2046134444, 2046134479, 2046134436, 2046134760, 2046134649, 2046134624, 2046134537, 2046134377, 2046134438, 2046134325, 2046134448, 2046134450, 2046134823, 2046134666, 2046134542, 2046134467, 2046134707, 2046134514, 2046134595]"
31201051,"[2046134802, 2046134812, 2046134621, 2046134486, 2046134594, 2046134805, 2046134447, 2046134821, 2046134377, 2046134804, 2046134477, 2046134478, 2046134661, 2046134787, 2046134484, 2046134471, 2046134523, 2046134325, 2046134546, 2046134786]"
31349958,"[2327176450, 2327176917, 2327176419, 2327176524, 2327176427, 2327176401, 2327176246, 2327179032, 2327177205, 2327176383, 2327179299, 2327176369, 2327179109, 2327176533, 2327177036, 2327176292, 2327176489, 2327176512, 2327176373, 2327176310]"
31410532,"[1739441872, 1739442198, 1739443421, 1740356698, 1739442588, 1739443113, 1739443489, 1739442128, 1740356714, 1739442931, 1739442054, 1739441800, 1739443481, 1739441698, 1739443405, 1739442727, 1739440431, 1739442358, 1739442285, 1740356713]"
31690681,"[1739450150, 1739446579, 1739450340, 1746210509, 1739468235, 1739466724, 1739451869, 1739468959, 1739446543, 1739471096, 1739452184, 1739447926, 1739440414, 1739465438, 1739471461, 1739453895, 1739469668, 1739466974, 1739449164, 1740356732]"
31883685,"[1739470048, 1739468301, 1740356730, 1740356735, 1739458416, 1740356717, 1739448988, 1746243635, 1739467485, 1739446905, 1739459819, 1740356720, 1739444926, 1739469996, 1739451196, 1739461456, 1739456686, 1739457167, 1740356725, 1739459572]"
31888345,"[1739460543, 1739443704, 1800629123, 1739464806, 1739461766, 1739440429, 1739459351, 1740356721, 1739464785, 1739440438, 1739441316, 1740356716, 1739449179, 1739451683, 1739468410, 1739441176, 1739442655, 1739458876, 1739440820, 1739442663]"
31988217,"[1739440427, 1739440435, 1739440429, 1739440447, 1739440430, 1739440444, 1739440439]"
32004236,"[2327196127, 2327196314, 2327196358, 2327195331, 2327197688, 2327195251, 2327195661]"
32631430,"[2319156780, 2319155889, 1739443277, 1739442759, 1739440424, 1739442721, 1739442825, 2319157980, 1739440448, 1739443273, 2319157499, 2319156943, 2319157570, 1739443186, 1739443610, 1739443118, 2319157526, 2319155917, 2319156201, 1740356698]"
32678832,"[2327198137, 2327195251, 2327196702, 2327195943, 2327196713, 2327197478, 2327197749, 2327196683, 2327197514, 2327196219, 2327195655, 2327197820, 2164631627, 2327196645, 2327196624, 2327197206, 2327197437, 2327195717, 2327197066, 2164632125]"
32721955,"[1739449779, 1739472183, 1739471769, 1746241625, 1740356729, 1739465470, 1748675881, 1739446540, 1739452301, 1739451776, 1739464659, 1739450151, 1739458682, 1739470855, 1739452140, 1739467201, 1739467829, 1748651782, 1739443814, 1739472238]"
33135829,"[2319157303, 2319155879, 2319156780, 2319156771, 2319156079, 2319157913, 2319157526]"
33330229,"[2028122280, 2028122082, 2028122351, 2028122292, 2028122064, 2028122036, 2028122334, 2028122114, 2028122073, 2028122268, 2028121999, 2028122278, 2028122069, 2028121993]"
33601893,"[2164631694, 2164631783, 2164631999, 2046134407, 2046134804, 2164632004, 2164631996, 2164632005, 2164632048, 2164631994, 2164631627, 2164631892, 2164632003, 2164632160]"
33708599,"[1739441700, 2327197310, 1739445099, 2164632160, 2254074959, 2327195431, 2327195298, 1739466356, 1739471493, 2327195716, 2327197752, 2254074312, 2254074628, 2046134537, 2327195918, 2254074855, 2254075004, 2327196157, 2254074314, 1739451154]"
33721948,"[1739470290, 1739463703, 1800629023, 1739442586, 1739447358, 1739464020, 1800632947, 1739441522, 1739442278, 1800632959, 1739467746, 1739443094, 1739442211, 1739441099, 1739445032, 1739441631, 1739443698, 1800629016, 1800632801, 1800633078]"
34067957,"[2046134711, 2046134787, 2046134755, 2046134451, 2046134596, 2046134532, 2046134521, 2046134514, 2046134523, 2046134761, 2046134441, 2046134537, 2046134689, 2046134682, 2046134462, 2046134407, 2046134834, 2046134707, 2046134634, 2046134554]"
34110399,"[2319156592, 2319157679, 2319155701, 2319156950, 2327177001, 2319156975, 2319156664, 2319156121, 2319157332, 2319156150, 2319157517, 2319156297, 2319157462, 2319156752, 2319157573, 2319155787, 2327179032, 2319157972, 2327177721, 2319157704]"
34195998,"[1739440813, 1739441448, 1739441370, 1739440427, 1740356707, 1739441278, 1739441320, 1739441000, 1739440420, 1739440425, 1739440444, 1739441012, 1740356699, 1739441532, 1740356719, 1739441128, 1739440803, 1739441510, 1739440446, 1739440826]"
34609243,"[1739442970, 1739440868, 1739459482, 1739441264, 1739441563, 1739441302, 2319157433, 1739442359, 1739440426, 1739442211, 1746210501, 2319155991, 2254074262, 1739440435, 2254074854, 2327178927, 1739440450, 1812167615, 1739441782, 1739466315]"
34713230,"[1740356723, 1739441889, 1739440420, 1739442628, 1739442191, 1739443003, 1739442465, 1739440419, 1739440436, 1739440431, 1740356717, 1740356733, 1740356692, 1739443331]"
34788729,"[1739440425, 1739440413, 1739440436, 1739448743, 1739456196, 1739448707, 1739470225, 1746210502, 1739449058, 1739457458, 1739466272, 1739462061, 1739445349, 1739440422, 1740356702, 1747073760, 1739440432, 1739458197, 1739463008, 1739456211]"
34928865,"[1739457735, 1740356707, 1739448907, 1739456610, 1739466838, 1739451493, 1739453003, 1739455875, 1739440417, 1739443477, 1739450149, 1739441788, 1739448743, 1740356720, 1739465907, 1739461238, 1739458751, 1739467494, 1746243635, 1740356706]"
35062592,"[2046134662, 2046134678, 2046134774, 2046134663, 2046134787, 2046134609, 2046134707, 2046134793, 2046134726, 2046134478, 2046134577, 2046134627, 2046134675, 2046134761, 2046134716, 2046134597, 2046134500, 2046134696, 2046134581, 2046134537]"
35697114,"[1739464490, 1740356714, 1739459237, 1739466312, 1739440434, 1739457895, 1739460331, 1739447306, 1746210512, 1739467416, 1746210504, 1739451908, 1739454817, 1739444468, 1739454960, 1739457523, 1739468416, 1739446389, 1739444728, 1739468160]"
35832653,"[1740356692, 1739451393, 1739465906, 1739450144, 1740356696, 1739471883, 1739453742, 1739465615, 1739440420, 1739454138, 1739451201, 1739444786, 1739468968, 1739460797, 1739440418, 1739458747, 1739461168, 1739457319, 1739445684, 1739455706]"
35937302,"[2327179083, 2327177331, 2327176917, 2327178906, 2327179090, 2327177959, 2327176883, 2327176606, 2327178205, 2327179067, 2327178608, 2327177416, 2327178761, 2327176782, 2327178953, 2327178080, 2327177318, 2327176688, 2327176562, 2327176959]"
36468266,"[1739442086, 1740356730, 1739442733, 1739442289, 1739442188, 1739443423, 1739440433, 1739442064, 1739440438, 1739440436, 1739440431, 1739442968, 1739442214, 1739441734, 1740356726, 1740356696, 1739441742, 1739441979, 1740356710, 1739442740]"
36929821,"[1739470500, 1746210508, 1739463718, 1739467817, 1740356735, 1739464234, 1746210512, 1739446918, 1739445359, 1739467290, 1739443377, 1739455379, 1739464861, 1740356731, 1739454468, 1739463079, 1739469189, 1739469467, 1739461810, 1739464512]"
37660122,"[1740356701, 1739469456, 2164631921, 2164632089, 1739464542, 2164631977, 1740356694, 1739468200, 1739456485, 1739453066, 1740356696, 1739448622, 1739460843, 1739462951, 1739461927, 1746240486, 2164631873, 2046134603, 1739449451, 1739448674]"
37881503,"[1739467075, 1739448686, 1739446313, 1739461698, 1739462185, 1739457029, 1739451838, 1739440445, 1739457282, 1739457854, 1739445932, 1739469282, 1739455575, 1739448842, 1739464182, 1739445461, 1739466386, 1739466098, 1739440438, 1739448198]"
38025156,"[2164631780, 2046134458, 2046134478, 2164631775, 2164631769, 2164632067, 2164631782]"
38399674,"[2164632077, 2164632110, 2164631694, 2164632101, 2164631640, 2164632031, 2164632095, 2164632069, 2046134462, 2164632170, 2164631757, 2164632124, 2164632133, 2164631769, 2164632153, 2164632034, 2164632091, 2164632126, 2164632177, 2164632168]"
38412907,"[1739451103, 1739446226, 1746210506, 1739447553, 1739469141, 1746210514, 1739459052, 1739466440, 1739440435, 1739445653, 1739451390, 1740356711, 1746210509, 1739445936, 1739449392, 1739464925, 1739467775, 1739444817, 1739470201, 1739459120]"
38861844,"[1746957939, 1740356727, 1739462263, 1739449858, 1739454817, 1746210510, 1739444624, 1739466467, 1739447278, 1739443776, 1739456671, 1746244005, 1739446140, 1739456985, 1739456042, 1739447874, 1739470602, 1739459460, 1739466786, 1739458382]"
39071827,"[1739472053, 1739461399, 1739451839, 1739465706, 1739455022, 1739450325, 1739464734, 1739470638, 1739463928, 1739467278, 1739448643, 2046134537, 1739448045, 1739466225, 1739455452, 1739461751, 1739462564, 1739457460, 1740356724, 1739461332]"
39110000,"[1740356719, 1739442816, 1740356714, 1739441302, 1739440414, 1739443056, 1739443564, 1739443272, 1739443176, 1739442857, 1739441747, 1739442212, 1739442797, 1739441908, 1739443567, 1739441853, 1739442965, 1739442510, 1739442115, 1739443631]"
39305409,"[1812168409, 1739469815, 1800629133, 1739463863, 1739460285, 1739463084, 1739471666, 1739445629, 1800632822, 1739446612, 1747077902, 1800632978, 1740356695, 1812168803, 1812167595, 1800629066, 1800633173, 1739447440, 1800633317, 1739450113]"
39355302,"[1739469836, 1739457784, 1739449484, 1739463559, 1739446395, 1739463828, 1739466146, 1739467079, 1739457578, 1739445599, 1739458211, 1739440416, 1739470786, 1739471093, 1739465341, 1739455295, 1739447029, 1739457971, 1739445247, 1739461623]"
39438102,"[2031090885, 2028122040, 2031090857, 2031090952, 2028121989, 2031090967, 2031090980, 2028121979, 2028122047, 2031090989, 2031091052, 2031090863, 2028122038, 2031090912, 2028122027, 2031091136, 2028121995, 2031091132, 2031091062, 2031090918]"
39487239,"[2327176678, 2327178469, 2327178108, 2327178639, 2327177533, 2327178313, 2327177952, 2327178862, 2327177036, 2327179061, 2327177707, 2327178745, 2327177959, 2327177395, 2327177730, 2327177572, 2327176547, 2327178350, 2327178837, 2327177213]"
