annotator_id,text_ids
79,"[47947, 22022, 96261, 110976, 83302, 117917, 34346, 89492, 11669, 76136, 87805, 103561, 42650, 66905, 96086, 24943, 69183, 99075, 79319, 60052]"
80,"[90004, 34072, 83397, 53439, 46326, 50342, 69735, 77967, 99422, 86226, 97054, 102962, 68252, 117593, 49646, 94500, 100817, 97417, 115308, 76757]"
81,"[100031, 112934, 25971, 68503, 35201, 87347, 10112, 37535, 64811, 75478, 77410, 33015, 57928, 8348, 53644, 13084, 47495, 14180, 32319, 98711]"
82,"[22885, 46624, 68319, 70424, 68808, 5525, 57373, 18273, 43056, 107810, 40561, 66051, 25909, 12688, 117588, 11851, 6667, 50113, 88836, 71872]"
83,"[64813, 60842, 49133, 20842, 62794, 88208, 9824, 107171, 86578, 69601, 28454, 104965, 19385, 119580, 78354, 67859, 13560, 78089, 24493, 55429]"
84,"[116573, 62140, 48934, 79846, 23284, 57928, 699, 102853, 4740, 26365, 44410, 93198, 63205, 35202, 54452, 63784, 31098, 94710, 118020, 84221]"
85,"[80688, 119430, 107163, 16686, 14944, 110001, 46618, 52039, 41985, 117753, 30945, 38087, 45270, 70166, 4845, 21301, 77662, 41388, 105975, 8982]"
86,"[22746, 92055, 7949, 60497, 30807, 71399, 74175, 31479, 76827, 5382, 59508, 117201, 81835, 96109, 57345, 96414, 24470, 95258, 90152, 25489]"
87,"[50835, 31482, 82999, 98507, 30823, 46336, 24439, 7791, 78063, 92313, 77039, 57738, 94111, 7352, 40055, 5018, 93873, 58493, 44050, 11539]"
88,"[90612, 80258, 81304, 4240, 6145, 5347, 21770, 75413, 65839, 91747, 28021, 57472, 92024, 28289, 95210, 89828, 93304, 18087, 34951, 116187]"
89,"[102336, 27621, 117971, 28612, 80275, 85976, 119376, 86326, 50608, 73226, 55954, 60855, 14728, 90325, 5321, 6261, 79816, 97208, 97536, 41179]"
90,"[98755, 95588, 27188, 110345, 5511, 69901, 12798, 66802, 63264, 1879, 31619, 60497, 45774, 22376, 107808, 84654, 18080, 71422, 49133, 13125]"
91,"[19383, 90480, 108873, 57345, 66381, 71944, 95214, 70786, 34312, 41650, 88056, 54551, 57928, 69851, 119373, 74652, 107103, 61439, 113523, 22170]"
92,"[96269, 66119, 74332, 69439, 95486, 989, 14004, 44042, 1350, 67411, 65199, 21376, 6832, 1408, 110020, 30774, 71098, 103686, 116087, 2062]"
93,"[9879, 81902, 4045, 66763, 116353, 43604, 42792, 99276, 115781, 84995, 72420, 734, 13560, 92162, 10514, 71171, 116617, 92087, 68252, 83946]"
94,"[1141, 72542, 30377, 57455, 57373, 107780, 54238, 48665, 86706, 114454, 5329, 11407, 39345, 62762, 46241, 9765, 57345, 55576, 52269, 67874]"
95,"[7511, 110099, 34316, 15937, 62473, 23931, 75150, 119466, 30666, 90469, 73414, 5911, 98136, 107911, 101741, 30373, 37485, 33199, 79125, 14305]"
96,"[39863, 4118, 68416, 95683, 28098, 86279, 10678, 91871, 20122, 17577, 92664, 2648, 90553, 68724, 17341, 91025, 6710, 62241, 30763, 117053]"
97,"[96788, 69919, 71759, 107024, 56412, 118439, 41516, 82006, 22963, 90167, 57674, 92011, 77288, 111634, 33451, 101336, 48416, 41985, 108955, 106236]"
98,"[49992, 85924, 10010, 27321, 18246, 10560, 14997, 82027, 72124, 66119, 104647, 108931, 53766, 91870, 39599, 74665, 53296, 101802, 37630, 30543]"
99,"[61824, 88289, 106617, 40590, 74445, 18578, 106119, 73447, 5117, 13596, 43062, 28178, 31906, 66806, 43572, 52418, 49612, 9850, 42808, 33536]"
